smiles,pchembl,n_meas,spread,molecule_chembl_id,scaffold
CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,6.7,1,0.0,CHEMBL402910,O=C(Cc1ccccc1)Nc1n[nH]c2ccccc12
O=C1Nc2ccc(F)c3ccc(-c4ccc[nH]4)c1c23,6.69,1,0.0,CHEMBL312018,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N)C5)ncc3F)cc2n1C1CC1,6.68,2,0.0,CHEMBL5774696,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
Cc1cnc(Nc2cccc3c2OCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,6.68,1,0.0,CHEMBL571484,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3cccc4c3OCO4)n2)c[nH]1
CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)n1,6.68,1,0.0,CHEMBL572361,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1
CCC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1,6.68,1,0.0,CHEMBL5555560,c1ccc(CNc2ncnc3ccnn23)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1,6.67,1,0.0,CHEMBL6038282,O=C([C@@H]1CCCN1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CCCN4)C5)ncc3F)cc2n1C1CC1,6.67,1,0.0,CHEMBL6014795,O=C(C1CCCN1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1
CC(=O)Nc1ccc(CNc2nc(NC3CCCNC3)nc3c(C(C)C)cnn23)cc1,6.67,1,0.0,CHEMBL5555057,c1ccc(CNc2nc(NC3CCCNC3)nc3ccnn23)cc1
Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=S)c1ccccc1,6.67,1,0.0,CHEMBL365046,O=C(c1ccccc1)c1ccc2ncc(C(=S)c3ccccc3)n2c1
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncc(C(C)C)n2n1,6.66,1,0.0,CHEMBL482211,c1ccc(CNc2ncnn3ccnc23)cc1
CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,6.66,1,0.0,CHEMBL4077967,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cccc2ccccc12
N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccc(F)cc3)n2)cc1,6.66,1,0.0,CHEMBL5419652,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccccc2)n1
CCC(O)[C@@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,6.66,1,0.0,CHEMBL1922120,c1cncc(CNc2ncnc3[nH]cnc23)c1
COc1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,6.66,1,0.0,CHEMBL102636,c1ccc(Nc2nccc(OCC3CCCCC3)n2)cc1
COc1cc(F)ccc1-c1nc(Nc2cc(C)cc(CS(C)(=O)=NC#N)c2)ncc1F,6.66,1,0.0,CHEMBL3953160,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
COc1cc(F)ccc1-c1nc(Nc2cccc(CS(=O)(=NC#N)C3CC3)c2)ncc1F,6.66,1,0.0,CHEMBL3944304,N=S(=O)(Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1)C1CC1
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N(C)C)c3)nc1-2,6.66,1,0.0,CHEMBL563366,c1ccc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc1
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,6.66,1,0.0,CHEMBL418203,O=c1cc(-c2ccccc2)oc2c(C3CCNCC3)cccc12
CCCC(=O)Nc1cc(C2CC2)[nH]n1,6.65,2,0.0,CHEMBL112442,c1cc(C2CC2)[nH]n1
CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@H]2CCC[C@@H]2C)C(=O)C32CC2)cc1,6.64,1,0.0,CHEMBL5175160,O=C1N(C2CCCC2)c2nc(Nc3ccccc3)ncc2C12CC2
O=C(Nc1ccccc1F)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,6.64,1,0.0,CHEMBL516003,O=C(Nc1ccccc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1
COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=N)=O)cc(C(F)(F)C(F)(F)F)c2)ncc1F,6.64,1,0.0,CHEMBL3912866,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,6.64,1,0.0,CHEMBL2035049,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1
COc1cc(Nc2ncc3c(C)nc(-c4ccccc4)n3n2)cc(OC)c1OC,6.64,1,0.0,CHEMBL519715,c1ccc(Nc2ncc3cnc(-c4ccccc4)n3n2)cc1
CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,6.64,1,0.0,CHEMBL496162,c1cnn2ncc(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)c2c1
CC(C)(C)c1cnc(CSc2cnc(NCC3CCNCC3)s2)o1,6.64,1,0.0,CHEMBL524629,c1coc(CSc2cnc(NCC3CCNCC3)s2)n1
Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)[C@@H](C)N)CC1,6.64,1,0.0,CHEMBL251796,O=C(c1cccc(Sc2cnc(Nc3ccccn3)s2)c1)N1CCNCC1
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,6.64,1,0.0,CHEMBL4756595,c1ccc(-c2ccnc(Nc3ccccn3)c2)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1,6.63,2,0.0,CHEMBL4449998,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
COCCN1CCC(c2cc3c(-c4cnn(CC5CC5)c4)c(Cl)cnc3[nH]2)CC1,6.63,1,0.0,CHEMBL6141840,c1cc(-c2cnn(CC3CC3)c2)c2cc(C3CCNCC3)[nH]c2n1
Nc1nc(N[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],6.63,1,0.0,CHEMBL5202522,O=C(c1ccccc1)c1cnc(N[C@H]2CC3CCC2C3)s1
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,6.63,2,0.0600000000000005,CHEMBL46817,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,6.63,1,0.0,CHEMBL3822583,c1ccn2c(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)cnc2c1
Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)ccc21,6.62,1,0.0,CHEMBL477038,O=C1NC(=O)C(c2coc3ccccc23)=C1c1c[nH]c2ccccc12
COc1cc(F)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)cc12,6.62,1,0.0,CHEMBL5170195,c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cc1
Cc1cnc(Nc2ccccc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,6.62,1,0.0,CHEMBL571038,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1
O=C1NCCc2[nH]c(-c3ccncc3)cc21,6.62,1,0.0,CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21
S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,6.62,1,0.0,CHEMBL5407116,S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC,6.62,1,0.0,CHEMBL1083151,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCOCC4)c3)nc1-2,6.61,1,0.0,CHEMBL560839,c1cc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc(N2CCOCC2)c1
COCCOCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,6.61,1,0.0,CHEMBL210581,O=C(c1ccccc1)n1cnc(Nc2ccccc2)n1
COc1cc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)ccc1N,6.61,1,0.0,CHEMBL482368,c1ccc(-c2ccc3c(-c4nc5c(N6CCNCC6)cccc5[nH]4)n[nH]c3c2)cc1
CN(C)c1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,6.6,1,0.0,CHEMBL1800460,c1cc(-c2ccncn2)cc(N2CCCC2)c1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N)C5)ncc3F)cc2n1C1CC1,6.6,2,0.0,CHEMBL5828906,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1,6.6,1,0.0,CHEMBL232749,O=c1cc(-c2ccccc2)oc2c(N3CCCS3(=O)=O)cccc12
COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(=O)(=NC#N)C3CC3)c2)ncc1F,6.6,1,0.0,CHEMBL3949630,N=S(=O)(Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1)C1CC1
Cc1cnc(Nc2cccc3c2CCCC3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,6.6,1,0.0,CHEMBL570111,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3cccc4c3CCCC4)n2)c[nH]1
C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,6.6,2,0.0,CHEMBL4752238,c1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncco4)s3)C2)cc1
CCS(=N)(=O)Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,6.6,3,0.1200000000000001,CHEMBL3917892,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12,6.6,1,0.0,CHEMBL1809110,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12
COc1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,6.6,1,0.0,CHEMBL417228,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCNC2=O
Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2ccc(Br)cc21,6.6,1,0.0,CHEMBL5406341,c1ccc(NCCc2c[nH]c3ccccc23)cc1
Cc1nnc2sc(Cc3sc(N)nc3O)nn12,6.6,1,0.0,CHEMBL556214,c1ncc(Cc2nn3cnnc3s2)s1
CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,6.6,1,0.0,CHEMBL206659,c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1
CNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1,6.59,1,0.0,CHEMBL1083152,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,6.59,1,0.0,CHEMBL3823301,c1ccn2ncc(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)c2c1
CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,6.58,2,0.8399999999999999,CHEMBL133342,c1ccc(CNc2ncnc3[nH]cnc23)cc1
N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncnc3n2)CC1,6.58,1,0.0,CHEMBL382607,O=S(=O)(c1ccccc1)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1
CN1CCN(CCC(=O)NS(=O)(=O)c2ccc(Nc3nc(N)n(C(=O)c4c(F)cccc4F)n3)cc2)CC1,6.58,1,0.0,CHEMBL210765,O=C(CCN1CCNCC1)NS(=O)(=O)c1ccc(Nc2ncn(C(=O)c3ccccc3)n2)cc1
CCOc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=N)=O)c2)ncc1F,6.58,3,0.33000000000000007,CHEMBL3959867,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,6.58,1,0.0,CHEMBL5940888,O=S(=O)(c1ccccc1)N1CCC[C@@H](Nc2ncc(SCc3ncco3)s2)C1
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,6.58,1,0.0,CHEMBL4756935,O=S(=O)(c1ccccc1)N1CCCC(Nc2ncc(SCc3ncco3)s2)C1
NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,6.57,1,0.0,CHEMBL380331,c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1
Cn1cc(-c2c(Cl)cnc3[nH]c(C4CCNCC4)cc23)cn1,6.57,1,0.0,CHEMBL6144286,c1cc(-c2cn[nH]c2)c2cc(C3CCNCC3)[nH]c2n1
C=CC(=O)NCc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,6.57,1,0.0,CHEMBL5807535,O=C(c1ccccc1)N1CCCC(Nc2ncc(SCc3ncco3)s2)C1
Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,6.57,1,0.0,CHEMBL212049,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1
O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](O)c4ccccc4)c3)cc12)c1ccccc1,6.57,1,0.0,CHEMBL5281785,O=C(Nc1n[nH]c2ccc(-c3cncc(NCCc4ccccc4)c3)cc12)c1ccccc1
Cc1[nH]c(Br)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,6.57,1,0.0,CHEMBL185099,c1ccc(Nc2nccc(-c3cc[nH]c3)n2)cc1
CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3cccc4c3OCCC4)n2)c1,6.57,1,0.0,CHEMBL3978185,c1ccc(Nc2nccc(-c3cccc4c3OCCC4)n2)cc1
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1,6.57,1,0.0,CHEMBL2035052,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1
Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,6.57,1,0.0,CHEMBL57446,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCOC2=O
Cn1c(=O)[nH]c2ccc(-c3cnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)cc21,6.56,1,0.0,CHEMBL1082016,O=c1[nH]c2ccc(-c3cnc(NCCCc4ccccc4)s3)cc2[nH]1
O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(CC5CC5)CC4)cn3)nc12,6.550000000000001,2,0.28000000000000025,CHEMBL3942483,O=C1NCC2(CCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(CC5CC5)CC4)cn3)nc12
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCCC1,6.55,2,0.0,CHEMBL5832188,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
Cc1cccc(C)c1NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,6.55,1,0.0,CHEMBL1964252,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1,6.55,1,0.0,CHEMBL1688215,c1cc(-c2ccc3cn[nH]c3c2)ncn1
NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,6.545,2,1.8499999999999996,CHEMBL101801,c1ccc(Nc2nccc(OCC3CCCCC3)n2)cc1
Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,6.54,1,0.0,CHEMBL577193,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1
CC(C)n1cnc2c(NCc3cccnc3)nc(NC[C@@H](C)O)nc21,6.54,1,0.0,CHEMBL3655775,c1cncc(CNc2ncnc3[nH]cnc23)c1
CNc1ccc(Nc2nccc(-c3sc(C)nc3C)n2)cc1,6.54,1,0.0,CHEMBL1083150,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1,6.54,2,0.0,CHEMBL324942,O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1
Cc1nc(C)c(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)s1,6.54,1,0.0,CHEMBL48109,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
CCN(CC)C1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C1,6.54,1,0.0,CHEMBL3890286,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCCC4)cn3)nc12
CN(C)C/C=C/C(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,6.54,1,0.0,CHEMBL4752989,O=C(c1ccccc1)N1CCCC(Nc2ncc(SCc3ncco3)s2)C1
CCOc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=O)=NC#N)c2)ncc1F,6.54,1,0.0,CHEMBL3923419,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
N[C@H](CNc1ncc(-c2ccc3[nH]c(=O)sc3c2)s1)Cc1ccc(C(F)(F)F)cc1,6.54,1,0.0,CHEMBL1081853,O=c1[nH]c2ccc(-c3cnc(NCCCc4ccccc4)s3)cc2s1
O=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,6.54,1,0.0,CHEMBL5398705,O=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,6.53,1,0.0,CHEMBL1083785,c1cc(-c2cncs2)nc(Nc2ccc(N3CCNCC3)cc2)n1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC1,6.53,1,0.0,CHEMBL5883845,c1cc(-c2ccc3ncn(C4CCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
CCN(CC)CCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,6.53,1,0.0,CHEMBL84347,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C,6.53,1,0.0,CHEMBL458548,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CCC1,6.53,1,0.0,CHEMBL5765752,c1cc(-c2ccc3ncn(C4CCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
CC(C)N1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,6.525,2,0.1900000000000004,CHEMBL3913590,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCNCC4)cn3)nc12
CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,6.52,2,0.0,CHEMBL5935906,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
C[C@@H](CO)Nc1nc(N)c(/[N+]([O-])=N/C#N)c(OCC2CCCCC2)n1,6.52,1,0.0,CHEMBL5269468,c1cc(OCC2CCCCC2)ncn1
CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,6.52,1,0.0,CHEMBL419534,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCC[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1,6.52,1,0.0,CHEMBL3099749,O=C(NCCc1ccccc1)c1ccc2cc(-c3ccccc3)ccc2n1
O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCNC2=O,6.52,1,0.0,CHEMBL293113,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCNC2=O
O=C(O)c1cc(S(F)(F)(F)(F)F)ccc1NCCc1c[nH]c2ccccc12,6.52,1,0.0,CHEMBL5423185,c1ccc(NCCc2c[nH]c3ccccc23)cc1
Cc1nc(C)c(-c2ccnc(Nc3cccc(C#N)c3)n2)s1,6.52,1,0.0,CHEMBL47132,c1ccc(Nc2nccc(-c3cncs3)n2)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CC1,6.52,3,0.13999999999999968,CHEMBL5932825,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
CN1CCN(c2cc(-c3cc(N4C[C@H](O)[C@@H](O)C4)ccc3O)nc(N)n2)CC1,6.52,1,0.0,CHEMBL1800462,c1cc(-c2cc(N3CCNCC3)ncn2)cc(N2CCCC2)c1
COc1ccc(C(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1,6.52,1,0.0,CHEMBL5417371,O=C(c1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)CC3)c3ccccc23)cc1,6.51,1,0.0,CHEMBL5409788,O=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
Nc1nccc(-n2cc(-c3cccnc3Cl)c3cnccc32)n1,6.51,2,0.0,CHEMBL2348154,c1cncc(-c2cn(-c3ccncn3)c3ccncc23)c1
CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,6.51,3,0.0,CHEMBL272414,O=C1Nc2ccccc2/C1=C/Nc1ccccc1
Nc1nccc(-n2cc(-c3ccccc3)c3cnccc32)n1,6.51,1,0.0,CHEMBL2348164,c1ccc(-c2cn(-c3ccncn3)c3ccncc23)cc1
Clc1cc(Cl)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,6.51,1,0.0,CHEMBL361697,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
C=CC(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,6.51,1,0.0,CHEMBL4797409,O=C(c1ccccc1)N1CCCC(Nc2ncc(SCc3ncco3)s2)C1
COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(C)(=N)=O)c2)ncc1F,6.51,3,0.16000000000000014,CHEMBL3962241,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CN(CCN(C)C)C5=O)ncc3F)cc2n1C(C)C,6.51,2,0.0,CHEMBL5867735,O=C1NCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc21
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccc([N+](=O)[O-])cc2)C3=O)CC1,6.51,3,0.0,CHEMBL45477,O=C1/C(=C/c2ccccc2)Oc2c1cccc2C1CCNCC1
COc1ccc(NC(=S)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1,6.51,1,0.0,CHEMBL5424372,S=C(Nc1ccccc1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1
CC[C@H](CO)Nc1nc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1,6.5,1,0.0,CHEMBL5532122,c1ccc(CNc2ncnc3ccnn23)cc1
Cc1cc(CNC(=O)c2nn(C)c3c2CCc2cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc2-3)ccn1,6.5,1,0.0,CHEMBL1169805,O=C(NCc1ccncc1)c1n[nH]c2c1CCc1cnc(Nc3ccc(N4CCNCC4)cc3)nc1-2
C=C(CCN(C)C)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,6.5,1,0.0,CHEMBL5757792,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
CN1C/C=C/COCC2=CC=C(O2)c2ccnc(n2)Nc2cccc(c2)C1,6.5,1,0.0,CHEMBL2035047,C1=C2COC/C=C/CNCc3cccc(c3)Nc3nccc(n3)C(=C1)O2
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,6.5,2,0.0,CHEMBL5872006,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCN(C[C@H]2CCCN2)C3)n1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CC1,6.5,1,0.0,CHEMBL5839538,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1
