restricted	broad	perc_id	omega_restricted	omega_broad	log2_r_over_b	sym_r	sym_b
ENSG00000136531	ENSG00000007314	71.2963	0.0156325032736595	0.0695567851357832	-2.153642434496711	SCN2A	SCN4A
ENSG00000165985	ENSG00000131094	75.6863	0.005044681463832	0.0234897777842065	-2.2191979840951332	C1QL3	C1QL1
ENSG00000182492	ENSG00000011465	55.4318	0.0312165578589183	0.1484594321742021	-2.249685385720488	BGN	DCN
ENSG00000138606	ENSG00000105251	50.0	0.0675746541084302	0.3272473161348031	-2.275827232963809	SHF	SHD
ENSG00000183166	ENSG00000100314	64.186	0.0306552647999162	0.160006401388819	-2.3839228524817964	CALN1	CABP7
ENSG00000145681	ENSG00000140511	51.1299	0.0265813265970747	0.1412394844170311	-2.4096584475244507	HAPLN1	HAPLN3
ENSG00000167654	ENSG00000106772	54.1779	0.046840899733092	0.2610473448406211	-2.4784707919429407	ATCAY	PRUNE2
ENSG00000183715	ENSG00000182667	71.0059	0.0156045624586184	0.0881433389945993	-2.497883643352618	OPCML	NTM
ENSG00000111245	ENSG00000106436	80.7229	0.0203193256576608	0.1150911355029023	-2.5018522901973768	MYL2	MYL10
ENSG00000179407	ENSG00000105993	64.2241	0.051794134275828	0.2962941808625376	-2.516169666446803	DNAJB8	DNAJB6
ENSG00000100321	ENSG00000108639	50.4464	0.0809507848208129	0.5141555285365158	-2.6670878581464947	SYNGR1	SYNGR2
ENSG00000152578	ENSG00000125675	71.7002	0.0055251011931712	0.0357676302518079	-2.6945817441330635	GRIA4	GRIA3
ENSG00000100321	ENSG00000127561	52.4017	0.0809507848208129	0.5415923710460403	-2.742090444341059	SYNGR1	SYNGR3
ENSG00000197616	ENSG00000144821	62.4611	0.0341234712198444	0.2375217822641908	-2.799223506060013	MYH6	MYH15
ENSG00000144550	ENSG00000124772	77.396	0.0159989996657507	0.1113649934463969	-2.799242197296937	CPNE9	CPNE5
ENSG00000157542	ENSG00000120457	70.6444	0.0081504027331227	0.0590275266175136	-2.856444637348996	KCNJ6	KCNJ5
ENSG00000122584	ENSG00000182575	50.0	0.0072957913298233	0.0529865790223916	-2.8604906134869386	NXPH1	NXPH3
ENSG00000141977	ENSG00000136425	61.4973	0.0251429703386586	0.1869953706693851	-2.8947755526757075	CIB3	CIB2
ENSG00000155511	ENSG00000120251	67.3289	0.0113346542516907	0.0902912178865208	-2.9938452874972064	GRIA1	GRIA2
ENSG00000145864	ENSG00000166206	78.6469	0.0050603011905429	0.0412141872179343	-3.025845881657613	GABRB2	GABRB3
ENSG00000103269	ENSG00000141314	55.7641	0.0423849829196826	0.3457291485374884	-3.028017131993662	RHBDL1	RHBDL3
ENSG00000107105	ENSG00000162374	90.2507	0.0051375791878141	0.0424734826462308	-3.0474017774523556	ELAVL2	ELAVL4
ENSG00000104327	ENSG00000172137	59.0038	0.0143350245211718	0.1221766586304529	-3.0913524127396728	CALB1	CALB2
ENSG00000159217	ENSG00000073792	65.4424	0.0055083628139072	0.0483101083609924	-3.1326295964928192	IGF2BP1	IGF2BP2
ENSG00000176049	ENSG00000152969	66.4634	0.0047019630583168	0.0425416927655802	-3.17754233095236	JAKMIP2	JAKMIP1
ENSG00000131462	ENSG00000037042	97.7827	0.0180305892022716	0.16547462733695	-3.1980915748011784	TUBG1	TUBG2
ENSG00000168539	ENSG00000184984	56.087	0.0121543935157641	0.112518956519708	-3.210618266369729	CHRM1	CHRM5
ENSG00000196353	ENSG00000178773	68.5817	0.0069304189129139	0.0708041032741867	-3.352818505911314	CPNE4	CPNE7
ENSG00000165023	ENSG00000176490	79.2929	0.0076270222767322	0.0803951887254711	-3.39791734681559	DIRAS2	DIRAS1
ENSG00000158815	ENSG00000107831	58.7963	0.0148672934970704	0.1619834956614913	-3.44563288352575	FGF17	FGF8
ENSG00000130477	ENSG00000198722	72.9301	0.0259493623552468	0.2892738033297435	-3.4786646852649548	UNC13A	UNC13B
ENSG00000125207	ENSG00000134627	50.1174	0.011644591566164	0.1646660489136465	-3.821811185708764	PIWIL1	PIWIL4
ENSG00000138136	ENSG00000179528	51.5152	0.0358838362225602	0.5327704034626852	-3.8921079024523615	LBX1	LBX2
ENSG00000152578	ENSG00000120251	71.3477	0.0055251011931712	0.0902912178865208	-4.030512878720099	GRIA4	GRIA2
ENSG00000179456	ENSG00000179627	50.237	0.0113151711446368	0.249022605933061	-4.459946403143593	ZBTB18	ZBTB42
ENSG00000171956	ENSG00000204612	56.0	0.003222570536524	0.0763634506666215	-4.566598453711225	FOXB1	FOXB2
