id,round,puzzle,method,SN_filter,design_length,target_openknot_score,ECS_recomputed,CPQ_recomputed,OKS_recomputed,OKS_best_variant,delta,delta_best,n_threshold_ties,tie_swing,RNet_F1,RNet_F1_crossed_pair
MPNN_A161_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,65.0416666666667,74.0,57.5,65.75,65.75,0.7083333333333002,0.7083333333333002,1,0.5,0.481481481481481,0.0
MPNN_A175_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,82.7916666666667,83.0,82.5,82.75,82.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.490566037735849,0.0
MPNN_A170_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,69.0833333333333,85.0,55.0,70.0,70.0,0.9166666666666998,0.9166666666666998,0,0.0,0.41025641025641,0.0
MPNN_A179_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,68.0,81.0,60.0,70.5,70.5,2.5,2.5,0,0.0,0.769230769230769,0.638297872340426
3DRNA_C_C_00_W09_0pad0_libraryready,1,W09,3DRNA,1,100,48.5833333333333,75.0,23.333333333333332,49.166666666666664,49.166666666666664,0.5833333333333641,0.5833333333333641,1,1.6666666666666667,0.0,0.0
3DRNA_C_C_01_W09_0pad0_libraryready,1,W09,3DRNA,1,100,56.5833333333333,71.0,45.0,58.0,58.0,1.4166666666666998,1.4166666666666998,1,1.25,0.0,0.0
3DRNA_C_C_02_W09_0pad0_libraryready,1,W09,3DRNA,1,100,65.5833333333333,79.0,55.0,67.0,67.0,1.4166666666666998,1.4166666666666998,0,0.0,0.0,0.0
3DRNA_C_C_03_W09_0pad0_libraryready,1,W09,3DRNA,1,100,61.3333333333333,73.0,50.0,61.5,61.5,0.16666666666669983,0.16666666666669983,0,0.0,0.0,0.0
3DRNA_C_C_04_W09_0pad0_libraryready,1,W09,3DRNA,1,100,61.5833333333333,82.0,40.0,61.0,62.16666666666667,-0.5833333333333002,0.5833333333333712,0,0.0,0.0,0.0
3DRNA_C_C_06_W09_0pad0_libraryready,1,W09,3DRNA,1,100,49.9166666666667,69.0,26.666666666666668,47.833333333333336,52.0,-2.083333333333364,2.0833333333333,0,0.0,0.0,0.0
3DRNA_C_C_07_W09_0pad0_libraryready,1,W09,3DRNA,1,100,56.625,76.0,37.5,56.75,56.75,0.125,0.125,0,0.0,0.0,0.0
3DRNA_C_C_08_W09_0pad0_libraryready,1,W09,3DRNA,1,100,50.0416666666667,65.0,36.666666666666664,50.83333333333333,50.83333333333333,0.7916666666666288,0.7916666666666288,0,0.0,0.0,0.0
3DRNA_C_C_09_W09_0pad0_libraryready,1,W09,3DRNA,1,100,50.7916666666667,72.0,26.666666666666668,49.333333333333336,52.25,-1.4583333333333641,1.4583333333333002,0,0.0,0.0,0.0
3DRNA_G_G_00_W09_0pad0_libraryready,1,W09,3DRNA,1,100,62.5833333333333,84.0,43.333333333333336,63.66666666666667,63.66666666666667,1.0833333333333712,1.0833333333333712,0,0.0,0.0,0.0
3DRNA_G_G_01_W09_0pad0_libraryready,1,W09,3DRNA,1,100,53.5416666666667,68.0,42.5,55.25,55.25,1.7083333333333002,1.7083333333333002,0,0.0,0.0,0.0
3DRNA_G_G_02_W09_0pad0_libraryready,1,W09,3DRNA,1,100,55.2916666666667,70.0,47.5,58.75,58.75,3.4583333333333,3.4583333333333,0,0.0,0.130434782608696,0.0
3DRNA_G_G_03_W09_0pad0_libraryready,1,W09,3DRNA,1,100,58.9583333333333,65.0,53.333333333333336,59.16666666666667,59.16666666666667,0.20833333333337123,0.20833333333337123,0,0.0,0.0,0.0
3DRNA_G_G_04_W09_0pad0_libraryready,1,W09,3DRNA,1,100,67.2916666666667,77.0,60.0,68.5,68.5,1.2083333333333002,1.2083333333333002,1,1.25,0.0,0.0
3DRNA_G_G_05_W09_0pad0_libraryready,1,W09,3DRNA,1,100,59.7083333333333,76.0,43.333333333333336,59.66666666666667,59.75,-0.04166666666662877,0.041666666666699825,0,0.0,0.0,0.0
3DRNA_G_G_06_W09_0pad0_libraryready,1,W09,3DRNA,1,100,54.0833333333333,66.0,45.0,55.5,55.5,1.4166666666666998,1.4166666666666998,0,0.0,0.0,0.0
3DRNA_G_G_07_W09_0pad0_libraryready,1,W09,3DRNA,1,100,55.4583333333333,69.0,42.5,55.75,55.75,0.2916666666666998,0.2916666666666998,1,0.5,0.0,0.0
3DRNA_G_G_08_W09_0pad0_libraryready,1,W09,3DRNA,1,100,51.9583333333333,78.0,32.5,55.25,55.25,3.2916666666667,3.2916666666667,0,0.0,0.0,0.0
3DRNA_G_G_09_W09_0pad0_libraryready,1,W09,3DRNA,1,100,45.0833333333333,74.0,20.0,47.0,47.0,1.9166666666666998,1.9166666666666998,0,0.0,0.0,0.0
Rosetta_HiRes_RD_00_W09_0pad0_libraryready,1,W09,Rosetta,1,100,79.7083333333333,74.0,90.0,82.0,82.0,2.2916666666667,2.2916666666667,1,1.6666666666666667,0.816326530612245,0.8
Rosetta_HiRes_RD_01_W09_0pad0_libraryready,1,W09,Rosetta,1,100,62.875,73.0,60.0,66.5,66.5,3.625,3.625,0,0.0,0.8,0.75
Rosetta_HiRes_RD_02_W09_0pad0_libraryready,1,W09,Rosetta,1,100,66.1666666666667,73.0,66.66666666666667,69.83333333333334,69.83333333333334,3.666666666666643,3.666666666666643,0,0.0,0.727272727272727,0.756756756756757
Rosetta_HiRes_RD_03_W09_0pad0_libraryready,1,W09,Rosetta,1,100,63.9583333333333,76.0,52.5,64.25,64.25,0.2916666666666998,0.2916666666666998,0,0.0,0.775510204081633,0.777777777777778
Rosetta_HiRes_RD_04_W09_0pad0_libraryready,1,W09,Rosetta,1,100,68.375,71.0,62.5,66.75,70.0,-1.625,1.625,0,0.0,0.608695652173913,0.48780487804878
Rosetta_HiRes_RD_05_W09_0pad0_libraryready,1,W09,Rosetta,1,100,65.875,72.0,70.0,71.0,71.0,5.125,5.125,0,0.0,0.653061224489796,0.631578947368421
Rosetta_HiRes_RD_06_W09_0pad0_libraryready,1,W09,Rosetta,1,100,63.6666666666667,75.0,56.666666666666664,65.83333333333333,65.83333333333333,2.1666666666666288,2.1666666666666288,0,0.0,0.565217391304348,0.0
Rosetta_HiRes_RD_07_W09_0pad0_libraryready,1,W09,Rosetta,1,100,80.9583333333333,82.0,83.33333333333333,82.66666666666666,82.66666666666666,1.708333333333357,1.708333333333357,0,0.0,0.833333333333333,0.810810810810811
Rosetta_HiRes_RD_09_W09_0pad0_libraryready,1,W09,Rosetta,1,100,71.625,81.0,70.0,75.5,75.5,3.875,3.875,0,0.0,0.816326530612245,0.810810810810811
Rosetta_LoRes_RD_00_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,73.5833333333333,73.0,83.33333333333333,78.16666666666666,78.16666666666666,4.583333333333357,4.583333333333357,0,0.0,0.808510638297872,0.82051282051282
Rosetta_LoRes_RD_01_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,81.0,80.0,75.0,77.5,84.5,-3.5,3.5,0,0.0,0.8,0.780487804878049
Rosetta_LoRes_RD_02_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,78.5,90.0,65.0,77.5,79.5,-1.0,1.0,0,0.0,0.653061224489796,0.842105263157895
Rosetta_LoRes_RD_03_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,78.7083333333333,80.0,83.33333333333333,81.66666666666666,81.66666666666666,2.958333333333357,2.958333333333357,0,0.0,0.208333333333333,0.0
Rosetta_LoRes_RD_04_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,79.5833333333333,85.0,80.0,82.5,82.5,2.9166666666667,2.9166666666667,1,1.6666666666666667,0.816326530612245,0.833333333333333
Rosetta_LoRes_RD_05_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,68.625,74.0,57.5,65.75,71.5,-2.875,2.875,0,0.0,0.775510204081633,0.789473684210526
Rosetta_LoRes_RD_06_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,78.125,82.0,72.5,77.25,79.0,-0.875,0.875,0,0.0,0.76,0.769230769230769
Rosetta_LoRes_RD_07_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,71.4166666666667,82.0,66.66666666666667,74.33333333333334,74.33333333333334,2.916666666666643,2.916666666666643,1,0.5,0.816326530612245,0.769230769230769
Rosetta_LoRes_RD_08_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,62.0416666666667,79.0,47.5,63.25,63.25,1.2083333333333002,1.2083333333333002,0,0.0,0.76,0.75
Rosetta_LoRes_RD_09_W09_0pad0_libraryready,1,W09,Rosetta-LoRes,1,100,75.3333333333333,73.0,75.0,74.0,76.66666666666666,-1.3333333333333002,1.333333333333357,0,0.0,0.6,0.666666666666667
W09_start_0pad0_libraryready,1,W09,Starting sequence,1,100,78.8333333333333,76.0,83.33333333333333,79.66666666666666,79.66666666666666,0.833333333333357,0.833333333333357,0,0.0,0.807692307692308,0.8
W09_1U_0pad0_libraryready,1,W09,M2,1,100,87.4166666666667,92.0,80.0,86.0,88.83333333333334,-1.4166666666666998,1.416666666666643,0,0.0,0.8,0.837209302325581
W09_2G_0pad0_libraryready,1,W09,M2,1,100,79.8333333333333,79.0,80.0,79.5,80.16666666666666,-0.3333333333333002,0.333333333333357,0,0.0,0.88,0.904761904761905
W09_3A_0pad0_libraryready,1,W09,M2,1,100,84.7916666666667,89.0,77.5,83.25,86.33333333333334,-1.5416666666666998,1.541666666666643,0,0.0,0.88,0.904761904761905
W09_4C_0pad0_libraryready,1,W09,M2,1,100,86.0,89.0,80.0,84.5,87.5,-1.5,1.5,0,0.0,0.791666666666667,0.926829268292683
W09_8G_0pad0_libraryready,1,W09,M2,1,100,79.9583333333333,80.0,77.5,78.75,81.16666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.769230769230769,0.975609756097561
W09_10C_0pad0_libraryready,1,W09,M2,1,100,81.7083333333333,86.0,83.33333333333333,84.66666666666666,84.66666666666666,2.958333333333357,2.958333333333357,0,0.0,0.784313725490196,0.975609756097561
W09_11U_0pad0_libraryready,1,W09,M2,1,100,83.6666666666667,82.0,85.0,83.5,83.83333333333334,-0.16666666666669983,0.16666666666664298,0,0.0,0.816326530612245,0.863636363636364
W09_14U_0pad0_libraryready,1,W09,M2,1,100,78.625,90.0,67.5,78.75,78.75,0.125,0.125,0,0.0,0.76,0.772727272727273
W09_15C_0pad0_libraryready,1,W09,M2,1,100,76.375,82.0,70.0,76.0,76.75,-0.375,0.375,0,0.0,0.695652173913043,0.7
W09_16U_0pad0_libraryready,1,W09,M2,1,100,81.9166666666667,89.0,75.0,82.0,82.0,0.08333333333330017,0.08333333333330017,0,0.0,0.723404255319149,0.731707317073171
W09_17U_0pad0_libraryready,1,W09,M2,1,100,73.875,79.0,72.5,75.75,75.75,1.875,1.875,0,0.0,0.318181818181818,0.0
W09_18C_0pad0_libraryready,1,W09,M2,1,100,67.2083333333333,80.0,57.5,68.75,68.75,1.5416666666666998,1.5416666666666998,0,0.0,0.604651162790698,0.533333333333333
W09_20C_0pad0_libraryready,1,W09,M2,1,100,72.4166666666667,79.0,66.66666666666667,72.83333333333334,72.83333333333334,0.416666666666643,0.416666666666643,0,0.0,0.636363636363636,0.666666666666667
W09_21A_0pad0_libraryready,1,W09,M2,1,100,79.6666666666667,85.0,75.0,80.0,80.0,0.3333333333333002,0.3333333333333002,0,0.0,0.775510204081633,0.780487804878049
W09_23U_0pad0_libraryready,1,W09,M2,1,100,83.875,81.0,87.5,84.25,84.25,0.375,0.375,0,0.0,0.92,0.952380952380952
W09_24U_0pad0_libraryready,1,W09,M2,1,100,80.0416666666667,75.0,87.5,81.25,81.25,1.2083333333333002,1.2083333333333002,0,0.0,0.823529411764706,0.844444444444444
W09_25U_0pad0_libraryready,1,W09,M2,1,100,83.0833333333333,84.0,85.0,84.5,84.5,1.4166666666666998,1.4166666666666998,0,0.0,0.807692307692308,0.8
W09_26G_0pad0_libraryready,1,W09,M2,1,100,86.7916666666667,90.0,82.5,86.25,87.33333333333334,-0.5416666666666998,0.541666666666643,0,0.0,0.862745098039216,0.863636363636364
W09_29U_0pad0_libraryready,1,W09,M2,1,100,78.2083333333333,76.0,82.5,79.25,79.25,1.0416666666666998,1.0416666666666998,0,0.0,0.862745098039216,0.863636363636364
W09_30U_0pad0_libraryready,1,W09,M2,1,100,81.75,86.0,80.0,83.0,83.0,1.25,1.25,0,0.0,0.862745098039216,0.863636363636364
W09_31A_0pad0_libraryready,1,W09,M2,1,100,74.75,69.0,85.0,77.0,77.0,2.25,2.25,0,0.0,0.76,0.8
W09_32C_0pad0_libraryready,1,W09,M2,1,100,87.2916666666667,92.0,82.5,87.25,87.33333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.823529411764706,0.837209302325581
W09_33U_0pad0_libraryready,1,W09,M2,1,100,72.6666666666667,70.0,75.0,72.5,72.83333333333334,-0.16666666666669983,0.16666666666664298,0,0.0,0.745098039215686,0.782608695652174
W09_34U_0pad0_libraryready,1,W09,M2,1,100,83.875,91.0,77.5,84.25,84.25,0.375,0.375,0,0.0,0.68,0.790697674418605
W09_35A_0pad0_libraryready,1,W09,M2,1,100,84.8333333333333,90.0,80.0,85.0,85.0,0.16666666666669983,0.16666666666669983,0,0.0,0.857142857142857,0.878048780487805
W09_36G_0pad0_libraryready,1,W09,M2,1,100,81.4583333333333,91.0,72.5,81.75,81.75,0.2916666666666998,0.2916666666666998,0,0.0,0.8,0.894736842105263
W09_37A_0pad0_libraryready,1,W09,M2,1,100,74.8333333333333,89.0,60.0,74.5,75.16666666666667,-0.3333333333333002,0.33333333333337123,0,0.0,0.818181818181818,0.918918918918919
W09_38G_0pad0_libraryready,1,W09,M2,1,100,77.0416666666667,89.0,67.5,78.25,78.25,1.2083333333333002,1.2083333333333002,0,0.0,0.595744680851064,0.756756756756757
W09_39C_0pad0_libraryready,1,W09,M2,1,100,80.8333333333333,83.0,75.0,79.0,82.66666666666666,-1.8333333333333002,1.833333333333357,0,0.0,0.608695652173913,0.756756756756757
W09_40C_0pad0_libraryready,1,W09,M2,1,100,80.4166666666667,88.0,70.0,79.0,81.83333333333334,-1.4166666666666998,1.416666666666643,0,0.0,0.521739130434783,0.666666666666667
W09_41G_0pad0_libraryready,1,W09,M2,1,100,83.4583333333333,88.0,77.5,82.75,84.16666666666666,-0.7083333333333002,0.708333333333357,0,0.0,0.816326530612245,0.878048780487805
W09_42U_0pad0_libraryready,1,W09,M2,1,100,73.75,77.0,80.0,78.5,78.5,4.75,4.75,0,0.0,0.792452830188679,0.782608695652174
W09_43U_0pad0_libraryready,1,W09,M2,1,100,87.875,91.0,82.5,86.75,89.0,-1.125,1.125,0,0.0,0.823529411764706,0.837209302325581
W09_44U_0pad0_libraryready,1,W09,M2,1,100,87.0,88.0,85.0,86.5,87.5,-0.5,0.5,0,0.0,0.807692307692308,0.818181818181818
W09_45C_0pad0_libraryready,1,W09,M2,1,100,86.125,96.0,77.5,86.75,86.75,0.625,0.625,0,0.0,0.938775510204082,0.952380952380952
W09_46G_0pad0_libraryready,1,W09,M2,1,100,85.7083333333333,90.0,82.5,86.25,86.25,0.5416666666666998,0.5416666666666998,0,0.0,0.745098039215686,0.761904761904762
W09_47A_0pad0_libraryready,1,W09,M2,1,100,74.5833333333333,78.0,70.0,74.0,75.16666666666666,-0.5833333333333002,0.583333333333357,0,0.0,0.88,0.904761904761905
W09_49G_0pad0_libraryready,1,W09,M2,1,100,77.125,83.0,72.5,77.75,77.75,0.625,0.625,1,0.5,0.693877551020408,0.731707317073171
W09_50C_0pad0_libraryready,1,W09,M2,1,100,84.625,93.0,77.5,85.25,85.25,0.625,0.625,0,0.0,0.666666666666667,0.780487804878049
W09_51G_0pad0_libraryready,1,W09,M2,1,100,74.4166666666667,71.0,80.0,75.5,75.5,1.0833333333333002,1.0833333333333002,0,0.0,0.431372549019608,0.536585365853658
W09_52C_0pad0_libraryready,1,W09,M2,1,100,67.3333333333333,81.0,55.0,68.0,68.0,0.6666666666666998,0.6666666666666998,0,0.0,0.408163265306123,0.512820512820513
W09_53G_0pad0_libraryready,1,W09,M2,1,100,74.625,80.0,72.5,76.25,76.25,1.625,1.625,0,0.0,0.285714285714286,0.0
W09_54A_0pad0_libraryready,1,W09,M2,1,100,75.3333333333333,78.0,75.0,76.5,76.5,1.1666666666666998,1.1666666666666998,0,0.0,0.521739130434783,0.685714285714286
W09_55A_0pad0_libraryready,1,W09,M2,1,100,74.5416666666667,76.0,72.5,74.25,74.83333333333334,-0.2916666666666998,0.291666666666643,0,0.0,0.521739130434783,0.685714285714286
W09_57A_0pad0_libraryready,1,W09,M2,1,100,66.25,61.0,75.0,68.0,68.0,1.75,1.75,0,0.0,0.76,0.772727272727273
W09_58U_0pad0_libraryready,1,W09,M2,1,100,79.5,81.0,80.0,80.5,80.5,1.0,1.0,0,0.0,0.846153846153846,0.844444444444444
W09_59G_0pad0_libraryready,1,W09,M2,1,100,80.9166666666667,90.0,70.0,80.0,81.83333333333334,-0.9166666666666998,0.916666666666643,0,0.0,0.862745098039216,0.863636363636364
W09_62U_0pad0_libraryready,1,W09,M2,1,100,78.75,77.0,85.0,81.0,81.0,2.25,2.25,0,0.0,0.807692307692308,0.8
W09_63G_0pad0_libraryready,1,W09,M2,1,100,71.75,63.0,85.0,74.0,74.0,2.25,2.25,0,0.0,0.745098039215686,0.8
W09_64G_0pad0_libraryready,1,W09,M2,1,100,82.125,87.0,77.5,82.25,82.25,0.125,0.125,0,0.0,0.775510204081633,0.842105263157895
W09_65U_0pad0_libraryready,1,W09,M2,1,100,79.0,92.0,65.0,78.5,79.5,-0.5,0.5,0,0.0,0.615384615384615,0.761904761904762
W09_66C_0pad0_libraryready,1,W09,M2,1,100,87.2083333333333,93.0,82.5,87.75,87.75,0.5416666666666998,0.5416666666666998,0,0.0,0.791666666666667,0.8
W09_68U_0pad0_libraryready,1,W09,M2,1,100,74.7083333333333,77.0,72.5,74.75,74.75,0.041666666666699825,0.041666666666699825,0,0.0,0.792452830188679,0.782608695652174
W09_69C_0pad0_libraryready,1,W09,M2,1,100,81.3333333333333,82.0,80.0,81.0,81.66666666666666,-0.3333333333333002,0.333333333333357,0,0.0,0.857142857142857,0.878048780487805
W09_70G_0pad0_libraryready,1,W09,M2,1,100,80.0833333333333,84.0,83.33333333333333,83.66666666666666,83.66666666666666,3.583333333333357,3.583333333333357,0,0.0,0.875,0.871794871794872
W09_71G_0pad0_libraryready,1,W09,M2,1,100,74.625,73.0,80.0,76.5,76.5,1.875,1.875,0,0.0,0.875,0.842105263157895
W09_72C_0pad0_libraryready,1,W09,M2,1,100,77.25,91.0,60.0,75.5,79.0,-1.75,1.75,0,0.0,0.818181818181818,0.894736842105263
W09_73U_0pad0_libraryready,1,W09,M2,1,100,81.0,93.0,70.0,81.5,81.5,0.5,0.5,0,0.0,0.808510638297872,0.878048780487805
W09_74C_0pad0_libraryready,1,W09,M2,1,100,79.5416666666667,86.0,72.5,79.25,79.83333333333334,-0.2916666666666998,0.291666666666643,0,0.0,0.808510638297872,0.829268292682927
W09_75U_0pad0_libraryready,1,W09,M2,1,100,82.9583333333333,87.0,77.5,82.25,83.66666666666666,-0.7083333333333002,0.708333333333357,0,0.0,0.816326530612245,0.829268292682927
W09_76U_0pad0_libraryready,1,W09,M2,1,100,79.75,80.0,80.0,80.0,80.0,0.25,0.25,0,0.0,0.754716981132076,0.739130434782609
W09_79C_0pad0_libraryready,1,W09,M2,1,100,79.0,82.0,75.0,78.5,79.5,-0.5,0.5,0,0.0,0.44,0.55
W09_80C_0pad0_libraryready,1,W09,M2,1,100,85.0416666666667,86.0,82.5,84.25,85.83333333333334,-0.7916666666666998,0.791666666666643,0,0.0,0.807692307692308,0.82051282051282
W09_81G_0pad0_libraryready,1,W09,M2,1,100,82.75,89.0,75.0,82.0,83.5,-0.75,0.75,0,0.0,0.8,0.975609756097561
W09_83G_0pad0_libraryready,1,W09,M2,1,100,85.2916666666667,90.0,77.5,83.75,86.83333333333334,-1.5416666666666998,1.541666666666643,0,0.0,0.784313725490196,0.975609756097561
W09_85C_0pad0_libraryready,1,W09,M2,1,100,80.0,84.0,75.0,79.5,80.5,-0.5,0.5,0,0.0,0.784313725490196,0.975609756097561
W09_86U_0pad0_libraryready,1,W09,M2,1,100,84.1666666666667,83.0,85.0,84.0,84.33333333333334,-0.16666666666669983,0.16666666666664298,0,0.0,0.851851851851852,0.837209302325581
W09_87A_0pad0_libraryready,1,W09,M2,1,100,78.75,79.0,80.0,79.5,79.5,0.75,0.75,0,0.0,0.807692307692308,0.8
W09_88A_0pad0_libraryready,1,W09,M2,1,100,82.4583333333333,75.0,87.5,81.25,83.66666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.823529411764706,0.837209302325581
W09_90G_0pad0_libraryready,1,W09,M2,1,100,83.7916666666667,85.0,82.5,83.75,83.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.88,0.904761904761905
W09_91U_0pad0_libraryready,1,W09,M2,1,100,87.1666666666667,93.0,80.0,86.5,87.83333333333334,-0.6666666666666998,0.666666666666643,0,0.0,0.8,0.844444444444444
W09_92U_0pad0_libraryready,1,W09,M2,1,100,75.5416666666667,76.0,77.5,76.75,76.75,1.2083333333333002,1.2083333333333002,0,0.0,0.807692307692308,0.8
W09_94G_0pad0_libraryready,1,W09,M2,1,100,81.125,85.0,77.5,81.25,81.25,0.125,0.125,0,0.0,0.884615384615385,0.857142857142857
W09_96G_0pad0_libraryready,1,W09,M2,1,100,89.0416666666667,95.0,82.5,88.75,89.33333333333334,-0.2916666666666998,0.291666666666643,0,0.0,0.867924528301887,0.837209302325581
W09_97U_0pad0_libraryready,1,W09,M2,1,100,85.25,92.0,80.0,86.0,86.0,0.75,0.75,0,0.0,0.830188679245283,0.708333333333333
W09_98C_0pad0_libraryready,1,W09,M2,1,100,88.7916666666667,95.0,82.5,88.75,88.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.867924528301887,0.837209302325581
W09_99U_0pad0_libraryready,1,W09,M2,1,100,84.375,84.0,82.5,83.25,85.5,-1.125,1.125,0,0.0,0.76,0.904761904761905
Eterna ZG 113_0pad0_libraryready,1,W09,Starting sequence,1,100,83.2916666666667,82.0,87.5,84.75,84.75,1.4583333333333002,1.4583333333333002,0,0.0,0.807692307692308,0.8
W09_RFdiff-MPNN_327_13584275_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,92.6666666666667,92.0,95.0,93.5,93.5,0.8333333333333002,0.8333333333333002,0,0.0,0.961538461538461,0.952380952380952
W09_RFdiff-MPNN_439_13584273_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,90.3333333333333,91.0,90.0,90.5,90.5,0.16666666666669983,0.16666666666669983,0,0.0,0.923076923076923,0.930232558139535
W09_RFdiff-MPNN_440_13584274_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,93.1666666666667,93.0,95.0,94.0,94.0,0.8333333333333002,0.8333333333333002,0,0.0,0.92,0.926829268292683
W09_RFdiff-MPNN_443_13584279_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,92.2083333333333,94.0,92.5,93.25,93.25,1.0416666666666998,1.0416666666666998,0,0.0,0.923076923076923,0.930232558139535
W09_Rfdiff-MPNN_161_13580273_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,85.125,92.0,77.5,84.75,85.5,-0.375,0.375,0,0.0,1.0,1.0
W09_Rfdiff-MPNN_162_13580276_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,84.8333333333333,89.0,80.0,84.5,85.16666666666666,-0.3333333333333002,0.333333333333357,0,0.0,0.943396226415094,0.833333333333333
W09_Rfdiff-MPNN_163_13580274_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,86.75,88.0,85.0,86.5,87.0,-0.25,0.25,0,0.0,0.938775510204082,0.923076923076923
W09_Rfdiff-MPNN_169_13580281_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,86.7916666666667,91.0,82.5,86.75,86.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.980392156862745,1.0
W09_Rfdiff-MPNN_173_13580287_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,91.4583333333333,95.0,87.5,91.25,91.66666666666666,-0.20833333333330017,0.20833333333335702,0,0.0,0.92,0.9
W09_Rfdiff-MPNN_174_13580290_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,94.9166666666667,96.0,95.0,95.5,95.5,0.5833333333333002,0.5833333333333002,0,0.0,0.943396226415094,0.930232558139535
W09_Rfdiff-MPNN_176_13580293_13387524 (Round 6; Week 09),2,W09,MPNN-RFdiff,1,100,88.125,92.0,82.5,87.25,89.0,-0.875,0.875,0,0.0,0.925925925925926,0.930232558139535
W09_codesign-RFdiff_606_13587258_13387524 (Round 6; Week 09),2,W09,codesign-RFdiff,1,100,83.7916666666667,72.0,97.5,84.75,84.75,0.9583333333333002,0.9583333333333002,0,0.0,0.961538461538461,0.975609756097561
W09_codesign-RFdiff_610_13587252_13387524 (Round 6; Week 09),2,W09,codesign-RFdiff,0,100,83.5833333333333,78.0,90.0,84.0,84.0,0.4166666666666998,0.4166666666666998,0,0.0,0.925925925925926,0.909090909090909
A maxing_13570983_13387524 (Round 6; Week 09),2,W09,Eterna,0,100,72.0416666666667,60.0,86.66666666666667,73.33333333333334,73.33333333333334,1.291666666666643,1.291666666666643,0,0.0,1.0,1.0
W09 U19_13567803_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,79.75,88.0,80.0,84.0,84.0,4.25,4.25,0,0.0,1.0,1.0
My 94 score design A case 3_13574742_13387524 (Round 6; Week 09),2,W09,Eterna,0,100,87.4583333333333,84.0,92.5,88.25,88.25,0.7916666666666998,0.7916666666666998,0,0.0,1.0,1.0
Default title_13398380_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,82.9166666666667,82.0,85.0,83.5,83.5,0.5833333333333002,0.5833333333333002,0,0.0,0.961538461538461,0.975609756097561
W09 ZG6_13474997_13387524 (Round 6; Week 09),2,W09,Eterna,0,100,80.25,75.0,85.0,80.0,80.5,-0.25,0.25,0,0.0,0.943396226415094,0.833333333333333
AK_R-35_13578833_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,90.5416666666667,96.0,87.5,91.75,91.75,1.2083333333333002,1.2083333333333002,0,0.0,1.0,1.0
My 94 score design Case A 13_13574881_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,93.5,91.0,95.0,93.0,94.0,-0.5,0.5,0,0.0,1.0,1.0
VOL 4- W09 ZG 113_13396147_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,86.7916666666667,89.0,87.5,88.25,88.25,1.4583333333333002,1.4583333333333002,0,0.0,0.980392156862745,0.869565217391304
W09 jul30 1_13561393_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,90.7083333333333,91.0,92.5,91.75,91.75,1.0416666666666998,1.0416666666666998,0,0.0,1.0,1.0
My 94 score design A case 10_13574770_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,92.5416666666667,93.0,92.5,92.75,92.75,0.20833333333330017,0.20833333333330017,0,0.0,0.958333333333333,0.947368421052632
AK_R-28_13574520_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,93.3333333333333,95.0,95.0,95.0,95.0,1.6666666666666998,1.6666666666666998,0,0.0,1.0,1.0
My 94 score design Case A 12_13574879_13387524 (Round 6; Week 09),2,W09,Eterna,1,100,96.375,95.0,97.5,96.25,96.5,-0.125,0.125,0,0.0,1.0,1.0
