id,round,puzzle,method,sn,sn_filter,reads,rnet_f1,rnet_f1_cp,oks_exp_published,oks_exp_recomputed,oks_insilico,gc,exp,hit
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6546_24pad24_libraryready",3,P01,MPNN-RFdiff,25.799,1,65407.0,0.9375,0.909090909090909,94.0384615384615,94.03846153846153,98.07692307692308,0.6923076923076923,94.0384615384615,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6547_24pad24_libraryready",3,P01,MPNN-RFdiff,9.229,1,11855.0,0.909090909090909,0.869565217391304,91.1538461538462,91.15384615384616,88.26923076923077,0.6538461538461539,91.1538461538462,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6548_24pad24_libraryready",3,P01,MPNN-RFdiff,16.191,1,34337.0,0.9375,0.909090909090909,87.1153846153846,87.11538461538461,86.15384615384616,0.5769230769230769,87.1153846153846,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6549_24pad24_libraryready",3,P01,MPNN-RFdiff,10.958,1,23235.0,0.9375,0.909090909090909,97.5,97.5,99.03846153846153,0.5769230769230769,97.5,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6550_24pad24_libraryready",3,P01,MPNN-RFdiff,17.028,1,45357.0,0.914285714285714,0.88,89.6153846153846,89.61538461538461,95.1923076923077,0.5384615384615384,89.6153846153846,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6551_24pad24_libraryready",3,P01,MPNN-RFdiff,12.254,1,11545.0,0.96969696969697,0.956521739130435,64.4230769230769,64.42307692307692,92.6923076923077,0.36538461538461536,64.4230769230769,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6552_24pad24_libraryready",3,P01,MPNN-RFdiff,37.154,1,154861.0,0.866666666666667,0.857142857142857,95.5769230769231,95.57692307692308,98.07692307692308,0.6538461538461539,95.5769230769231,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6553_24pad24_libraryready",3,P01,MPNN-RFdiff,28.918,1,92924.0,0.909090909090909,0.869565217391304,94.6153846153846,94.61538461538461,88.07692307692308,0.6153846153846154,94.6153846153846,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=RFdiffusion-MPNN,openknot_round=round7a_6554_24pad24_libraryready",3,P01,MPNN-RFdiff,10.241,1,19045.0,0.875,0.818181818181818,96.5384615384615,96.53846153846153,99.03846153846153,0.6346153846153846,96.5384615384615,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6515_24pad24_libraryready",3,P01,MPNN-fixbb,49.432,1,300024.0,0.9375,0.909090909090909,91.1538461538462,91.15384615384616,91.73076923076923,0.6153846153846154,91.1538461538462,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6516_24pad24_libraryready",3,P01,MPNN-fixbb,8.811,1,9908.0,0.875,0.818181818181818,85.1923076923077,85.1923076923077,94.61538461538461,0.6538461538461539,85.1923076923077,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6517_24pad24_libraryready",3,P01,MPNN-fixbb,16.488,1,30852.0,0.8125,0.727272727272727,89.6153846153846,89.61538461538461,91.73076923076923,0.7307692307692307,89.6153846153846,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6518_24pad24_libraryready",3,P01,MPNN-fixbb,19.245,1,42614.0,0.875,0.818181818181818,95.5769230769231,95.57692307692308,92.6923076923077,0.6923076923076923,95.5769230769231,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6519_24pad24_libraryready",3,P01,MPNN-fixbb,8.719,1,20596.0,0.9375,0.909090909090909,89.2307692307692,89.23076923076923,91.34615384615384,0.6538461538461539,89.2307692307692,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6520_24pad24_libraryready",3,P01,MPNN-fixbb,18.312,1,43795.0,0.838709677419355,0.761904761904762,87.6923076923077,87.6923076923077,85.1923076923077,0.6346153846153846,87.6923076923077,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6521_24pad24_libraryready",3,P01,MPNN-fixbb,23.139,1,67281.0,0.875,0.818181818181818,89.2307692307692,89.23076923076923,86.73076923076923,0.6538461538461539,89.2307692307692,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6522_24pad24_libraryready",3,P01,MPNN-fixbb,25.858,1,59258.0,0.848484848484849,0.857142857142857,81.1538461538462,81.15384615384616,89.23076923076923,0.5961538461538461,81.1538461538462,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6523_24pad24_libraryready",3,P01,MPNN-fixbb,15.29,1,38608.0,0.9375,0.909090909090909,92.6923076923077,92.6923076923077,91.34615384615384,0.5576923076923077,92.6923076923077,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6524_24pad24_libraryready",3,P01,MPNN-fixbb,8.258,1,17360.0,0.9375,0.909090909090909,90.3846153846154,90.38461538461539,89.42307692307692,0.5384615384615384,90.3846153846154,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6525_24pad24_libraryready",3,P01,MPNN-fixbb,10.826,1,22974.0,0.909090909090909,0.909090909090909,89.2307692307692,89.23076923076923,99.03846153846153,0.6538461538461539,89.2307692307692,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6526_24pad24_libraryready",3,P01,MPNN-fixbb,14.55,1,29313.0,0.8125,0.761904761904762,80.7692307692308,80.76923076923077,98.07692307692308,0.6538461538461539,80.7692307692308,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6527_24pad24_libraryready",3,P01,MPNN-fixbb,7.37,1,10043.0,0.9375,0.909090909090909,88.6538461538462,88.65384615384616,92.6923076923077,0.5192307692307693,88.6538461538462,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6528_24pad24_libraryready",3,P01,MPNN-fixbb,8.684,1,10647.0,0.714285714285714,0.555555555555556,91.1538461538462,91.15384615384616,96.15384615384616,0.6346153846153846,91.1538461538462,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6529_24pad24_libraryready",3,P01,MPNN-fixbb,22.603,1,87351.0,0.9375,0.909090909090909,98.0769230769231,98.07692307692308,91.73076923076923,0.6153846153846154,98.0769230769231,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6530_24pad24_libraryready",3,P01,MPNN-fixbb,13.981,1,26260.0,0.9375,0.909090909090909,90.7692307692308,90.76923076923077,94.61538461538461,0.5769230769230769,90.7692307692308,True
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6531_24pad24_libraryready",3,P01,MPNN-fixbb,4.765,1,3619.0,0.727272727272727,0.608695652173913,88.6538461538462,88.65384615384616,96.15384615384616,0.6923076923076923,88.6538461538462,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6532_24pad24_libraryready",3,P01,MPNN-fixbb,6.237,1,8493.0,0.903225806451613,0.909090909090909,84.2307692307692,84.23076923076923,92.3076923076923,0.6153846153846154,84.2307692307692,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6533_24pad24_libraryready",3,P01,MPNN-fixbb,23.305,1,89634.0,0.8125,0.761904761904762,79.8076923076923,79.8076923076923,92.11538461538461,0.6538461538461539,79.8076923076923,False
"13620828_afavor_puzzle=Thermotoga_petrophila_fluoride_riboswitch,design_method=fixbb_trRosetta-MPNN,openknot_round=round7a_6534_24pad24_libraryready",3,P01,MPNN-fixbb,15.759,1,35892.0,0.9375,0.909090909090909,88.6538461538462,88.65384615384616,96.15384615384616,0.5961538461538461,88.6538461538462,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=15_temperature=0.3_perplexity=1.6643_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6495_24pad24_libraryready,3,P01,gRNAde,29.535,1,118077.0,0.909090909090909,0.869565217391304,96.1538461538462,96.15384615384616,97.11538461538461,0.7115384615384616,96.1538461538462,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=19_temperature=0.3_perplexity=1.8462_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=3d_6499_24pad24_libraryready,3,P01,gRNAde,21.435,1,115423.0,0.9375,0.909090909090909,94.2307692307692,94.23076923076923,97.11538461538461,0.5961538461538461,94.2307692307692,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=1_temperature=0.2_perplexity=1.6543_openknot_score=96.1538_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6500_24pad24_libraryready,3,P01,gRNAde,20.454,1,85889.0,0.909090909090909,0.869565217391304,95.1923076923077,95.1923076923077,96.15384615384616,0.7115384615384616,95.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=25_temperature=0.5_perplexity=1.6485_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6508_24pad24_libraryready,3,P01,gRNAde,17.116,1,48823.0,0.909090909090909,0.869565217391304,89.8076923076923,89.8076923076923,98.07692307692308,0.7115384615384616,89.8076923076923,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=25_temperature=0.5_perplexity=1.7056_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6504_24pad24_libraryready,3,P01,gRNAde,5.117,1,3915.0,0.909090909090909,0.869565217391304,95.1923076923077,95.1923076923077,97.11538461538461,0.7115384615384616,95.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.2_perplexity=1.9150_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6490_24pad24_libraryready,3,P01,gRNAde-no3d,5.072,1,6168.0,0.9375,0.909090909090909,96.5384615384615,96.53846153846153,100.0,0.6923076923076923,96.5384615384615,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.2_perplexity=1.9182_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6486_24pad24_libraryready,3,P01,gRNAde-no3d,12.835,1,16345.0,0.9375,0.909090909090909,95.5769230769231,95.57692307692308,100.0,0.6538461538461539,95.5769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.8522_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6480_24pad24_libraryready,3,P01,gRNAde-no3d,8.707,1,9655.0,0.9375,0.909090909090909,90.1923076923077,90.1923076923077,100.0,0.6730769230769231,90.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.8850_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6485_24pad24_libraryready,3,P01,gRNAde-no3d,15.444,1,26272.0,0.9375,0.909090909090909,93.0769230769231,93.07692307692308,100.0,0.6730769230769231,93.0769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.9044_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6479_24pad24_libraryready,3,P01,gRNAde-no3d,20.424,1,51188.0,0.9375,0.909090909090909,93.0769230769231,93.07692307692308,100.0,0.6153846153846154,93.0769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.9207_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6482_24pad24_libraryready,3,P01,gRNAde-no3d,16.317,1,32580.0,0.9375,0.909090909090909,99.0384615384615,99.03846153846153,100.0,0.6538461538461539,99.0384615384615,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.9280_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6489_24pad24_libraryready,3,P01,gRNAde-no3d,24.892,1,73983.0,0.9375,0.909090909090909,92.6923076923077,92.6923076923077,100.0,0.6346153846153846,92.6923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=1.9723_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6483_24pad24_libraryready,3,P01,gRNAde-no3d,21.651,1,40830.0,0.9375,0.909090909090909,87.6923076923077,87.6923076923077,100.0,0.6153846153846154,87.6923076923077,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=2.0010_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6488_24pad24_libraryready,3,P01,gRNAde-no3d,13.34,1,22071.0,0.9375,0.909090909090909,98.0769230769231,98.07692307692308,100.0,0.5961538461538461,98.0769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.3_perplexity=2.1051_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6487_24pad24_libraryready,3,P01,gRNAde-no3d,27.55,1,67384.0,0.9375,0.909090909090909,86.1538461538462,86.15384615384616,100.0,0.5384615384615384,86.1538461538462,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.4_perplexity=1.8411_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6481_24pad24_libraryready,3,P01,gRNAde-no3d,30.386,1,137428.0,0.9375,0.909090909090909,96.5384615384615,96.53846153846153,100.0,0.6538461538461539,96.5384615384615,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.4_perplexity=1.9152_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9404_openknot_round=7a_mode=2d_6484_24pad24_libraryready,3,P01,gRNAde-no3d,20.644,1,76567.0,0.941176470588235,0.916666666666667,91.1538461538462,91.15384615384616,100.0,0.7692307692307693,91.1538461538462,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.4_perplexity=1.9694_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6478_24pad24_libraryready,3,P01,gRNAde-no3d,23.473,1,58163.0,0.9375,0.909090909090909,92.1153846153846,92.11538461538461,100.0,0.5769230769230769,92.1153846153846,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.4_perplexity=2.1373_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6475_24pad24_libraryready,3,P01,gRNAde-no3d,34.767,1,141512.0,0.9375,0.909090909090909,97.1153846153846,97.11538461538461,100.0,0.6346153846153846,97.1153846153846,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=1.8339_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6492_24pad24_libraryready,3,P01,gRNAde-no3d,22.048,1,77443.0,0.9375,0.909090909090909,93.0769230769231,93.07692307692308,100.0,0.6730769230769231,93.0769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=1.9628_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6476_24pad24_libraryready,3,P01,gRNAde-no3d,8.607,1,14875.0,0.9375,0.909090909090909,89.6153846153846,89.61538461538461,100.0,0.6538461538461539,89.6153846153846,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=1.9881_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6491_24pad24_libraryready,3,P01,gRNAde-no3d,18.436,1,36789.0,0.9375,0.909090909090909,95.5769230769231,95.57692307692308,100.0,0.5961538461538461,95.5769230769231,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=1.9913_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6493_24pad24_libraryready,3,P01,gRNAde-no3d,19.854,1,35291.0,0.9375,0.909090909090909,91.5384615384615,91.53846153846153,100.0,0.6923076923076923,91.5384615384615,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=2.1559_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6477_24pad24_libraryready,3,P01,gRNAde-no3d,15.867,1,29598.0,0.9375,0.909090909090909,86.1538461538462,86.15384615384616,100.0,0.5,86.1538461538462,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=42_temperature=0.5_perplexity=2.2103_openknot_score=100.0000_sc_score_ribonanzanet_ss=0.9386_openknot_round=7a_mode=2d_6494_24pad24_libraryready,3,P01,gRNAde-no3d,16.777,1,37343.0,0.9375,0.909090909090909,92.6923076923077,92.6923076923077,100.0,0.6538461538461539,92.6923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=58_temperature=0.2_perplexity=1.6240_openknot_score=96.1538_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6496_24pad24_libraryready,3,P01,gRNAde,28.824,1,139588.0,0.909090909090909,0.869565217391304,95.1923076923077,95.1923076923077,96.15384615384616,0.5769230769230769,95.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=58_temperature=0.2_perplexity=1.6297_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6501_24pad24_libraryready,3,P01,gRNAde,11.325,1,35441.0,0.909090909090909,0.869565217391304,90.7692307692308,90.76923076923077,97.11538461538461,0.6538461538461539,90.7692307692308,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=58_temperature=0.2_perplexity=1.6762_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6510_24pad24_libraryready,3,P01,gRNAde,9.189,1,18434.0,0.909090909090909,0.869565217391304,97.1153846153846,97.11538461538461,98.07692307692308,0.7115384615384616,97.1153846153846,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=58_temperature=0.2_perplexity=1.6964_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6506_24pad24_libraryready,3,P01,gRNAde,8.242,1,18879.0,0.909090909090909,0.869565217391304,97.1153846153846,97.11538461538461,98.07692307692308,0.5192307692307693,97.1153846153846,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=65_temperature=0.5_perplexity=1.8166_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6505_24pad24_libraryready,3,P01,gRNAde,9.346,1,15038.0,0.909090909090909,0.869565217391304,87.8846153846154,87.88461538461539,97.11538461538461,0.6153846153846154,87.8846153846154,False
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=72_temperature=0.2_perplexity=1.6279_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6511_24pad24_libraryready,3,P01,gRNAde,11.804,1,22378.0,0.909090909090909,0.869565217391304,95.1923076923077,95.1923076923077,98.07692307692308,0.6153846153846154,95.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=73_temperature=0.3_perplexity=1.6857_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6497_24pad24_libraryready,3,P01,gRNAde,13.794,1,27920.0,0.909090909090909,0.869565217391304,96.1538461538462,96.15384615384616,97.11538461538461,0.6730769230769231,96.1538461538462,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=73_temperature=0.3_perplexity=1.7111_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6503_24pad24_libraryready,3,P01,gRNAde,14.198,1,36984.0,0.909090909090909,0.869565217391304,95.1923076923077,95.1923076923077,97.11538461538461,0.6346153846153846,95.1923076923077,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=73_temperature=0.3_perplexity=1.7376_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6512_24pad24_libraryready,3,P01,gRNAde,10.305,1,22686.0,0.909090909090909,0.869565217391304,96.1538461538462,96.15384615384616,98.07692307692308,0.6538461538461539,96.1538461538462,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=74_temperature=0.4_perplexity=1.7545_openknot_score=98.0769_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6513_24pad24_libraryready,3,P01,gRNAde,16.788,1,51939.0,0.909090909090909,0.869565217391304,94.6153846153846,94.61538461538461,98.07692307692308,0.7307692307692307,94.6153846153846,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=75_temperature=0.2_perplexity=1.8295_openknot_score=97.1154_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6507_24pad24_libraryready,3,P01,gRNAde,19.109,1,61509.0,0.909090909090909,0.869565217391304,96.1538461538462,96.15384615384616,97.11538461538461,0.5769230769230769,96.1538461538462,True
13620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h513620828_chaitjo_gRNAde2_drop3d@0.75_maxlen@500.h5_puzzle_id=13620828_seed=7_temperature=0.3_perplexity=1.5790_openknot_score=99.0385_sc_score_ribonanzanet_ss=0.9084_openknot_round=7a_mode=3d_6509_24pad24_libraryready,3,P01,gRNAde,6.746,1,10357.0,0.909090909090909,0.869565217391304,96.1538461538462,96.15384615384616,99.03846153846153,0.6538461538461539,96.1538461538462,True
