chembl_id,pref_name,max_phase,molecule_type,first_approval,withdrawn_flag,smiles,std_smiles,scaffold,mw
CHEMBL2106082,CHLORBETAMIDE,2.0,Small molecule,,False,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Cl)cc1Cl,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Cl)cc1Cl,c1ccccc1,331.02600000000007
CHEMBL22150,CHLORCYCLIZINE,2.0,Small molecule,,False,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,300.8330000000001
CHEMBL356479,CHLORDANTOIN,2.0,Small molecule,,False,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,O=C1CNC(=O)N1,347.695
CHEMBL2106460,CHLORDIMORINE,2.0,Small molecule,,False,Clc1cc(-c2ccccc2)ccc1OCCCN1CCOCC1,Clc1cc(-c2ccccc2)ccc1OCCCN1CCOCC1,c1ccc(-c2ccc(OCCCN3CCOCC3)cc2)cc1,331.84300000000013
CHEMBL2104116,CHLORHEXADOL,2.0,Small molecule,,False,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,265.56399999999996
CHEMBL1449249,CHLORINDANOL,2.0,Small molecule,,False,Oc1ccc(Cl)c2c1CCC2,Oc1ccc(Cl)c2c1CCC2,c1ccc2c(c1)CCC2,168.62299999999996
CHEMBL1398654,CHLORISONDAMINE,2.0,Small molecule,,False,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,c1ccc2c(c1)C[NH2+]C2,358.14000000000004
CHEMBL152649,CHLORMIDAZOLE,2.0,Small molecule,,False,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,c1ccc(Cn2cnc3ccccc32)cc1,256.73599999999993
CHEMBL2106494,CHLOROAZODIN,2.0,Small molecule,,False,NC(=N/Cl)/N=N/C(N)=N\Cl,NC(N=NC(N)=NCl)=NCl,NC(N=NC(N)=NCl)=NCl,183.002
CHEMBL1439973,CHLOROBUTANOL,2.0,Small molecule,,False,CC(C)(O)C(Cl)(Cl)Cl,CC(C)(O)C(Cl)(Cl)Cl,CC(C)(O)C(Cl)(Cl)Cl,177.458
CHEMBL1230222,CHLOROCRESOL,2.0,Small molecule,,False,Cc1cc(O)ccc1Cl,Cc1cc(O)ccc1Cl,c1ccccc1,142.58499999999998
CHEMBL284616,CHLOROGENIC ACID,2.0,Small molecule,,False,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,O=C(C=Cc1ccccc1)OC1CCCCC1,354.31100000000004
CHEMBL416898,CHLOROPHENOTHANE,2.0,Small molecule,,False,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,c1ccc(Cc2ccccc2)cc1,354.491
CHEMBL478,CHLOROPHENYLPIPERAZINE,2.0,Small molecule,,False,Clc1cccc(N2CCNCC2)c1,Clc1cccc(N2CCNCC2)c1,c1ccc(N2CCNCC2)cc1,196.68099999999998
CHEMBL2107595,CHLOROPREDNISONE ACETATE,2.0,Small molecule,,False,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,434.9160000000003
CHEMBL1194287,CHLOROPYRAMINE,2.0,Small molecule,,False,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,c1ccc(CNc2ccccn2)cc1,289.81
CHEMBL2105768,CHLOROSERPIDINE,2.0,Small molecule,,False,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,613.1070000000004
CHEMBL2110628,CHLOROTHEN,2.0,Small molecule,,False,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,c1ccc(NCc2cccs2)nc1,295.839
CHEMBL398440,CHLOROXYLENOL,2.0,Small molecule,,False,Cc1cc(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,c1ccccc1,156.61199999999997
CHEMBL52125,CHLORPROETHAZINE,2.0,Small molecule,,False,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,c1ccc2c(c1)Nc1ccccc1S2,346.9270000000001
CHEMBL224325,CHLORQUINALDOL,2.0,Small molecule,,False,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,c1ccc2ncccc2c1,228.078
CHEMBL1905073,CHLORSULFAQUINOXALINE,2.0,Small molecule,,False,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,334.78800000000007
CHEMBL124815,CHLORTHENOXAZINE,2.0,Small molecule,,False,O=C1NC(CCCl)Oc2ccccc21,O=C1NC(CCCl)Oc2ccccc21,O=C1NCOc2ccccc21,211.64800000000002
CHEMBL1208017,CHOLATE,2.0,Small molecule,,False,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@@H](O)C[C@H]3C[C@@H](O)[C@@]21C,CC(CCC(=O)O)C1CCC2C1(C)C(O)CC1C3(C)CCC(O)CC3CC(O)C12C,C1CCC2C(C1)CCC1C3CCCC3CCC21,422.6060000000002
CHEMBL112570,CHOLESTEROL,2.0,Small molecule,,False,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,C1=C2CCCCC2C2CCC3CCCC3C2C1,386.6640000000002
CHEMBL83628,CHROMOCARB,2.0,Small molecule,,False,O=C(O)c1cc(=O)c2ccccc2o1,O=C(O)c1cc(=O)c2ccccc2o1,O=c1ccoc2ccccc12,190.154
CHEMBL163672,CHROMONAR,2.0,Small molecule,,False,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,O=c1ccc2ccccc2o1,361.4380000000001
CHEMBL105442,CI-1040,2.0,Small molecule,,False,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,O=C(NOCC1CC1)c1ccccc1Nc1ccccc1,478.664
CHEMBL4297071,CIADOX,2.0,Small molecule,,False,N#CCC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],N#CCC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],c1ccc2[nH+]cc[nH+]c2c1,271.23600000000005
CHEMBL2104100,CIAMEXON,2.0,Small molecule,,False,COc1nc(C)ccc1CN1CC1C#N,COc1nc(C)ccc1CN1CC1C#N,c1cncc(CN2CC2)c1,203.24499999999998
CHEMBL2106009,CIANERGOLINE,2.0,Small molecule,,False,CN1C[C@H](CC(C#N)C(N)=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,322.41200000000003
CHEMBL2106504,CIANOPRAMINE,2.0,Small molecule,,False,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,c1ccc2c(c1)CCc1ccccc1N2,305.425
CHEMBL2104115,CIAPILOME,2.0,Small molecule,,False,CC(=O)Nn1cnc(=O)c(C#N)c1,CC(=O)Nn1cnc(=O)c(C#N)c1,O=c1cc[nH]cn1,178.151
CHEMBL160629,CICAPROST,2.0,Small molecule,,False,CCC#CC[C@H](C)[C@H](O)C#C[C@@H]1[C@H]2C/C(=C/COCC(=O)O)C[C@H]2C[C@H]1O,CCC#CCC(C)C(O)C#CC1C(O)CC2CC(=CCOCC(=O)O)CC21,C=C1CC2CCCC2C1,374.47700000000015
CHEMBL2104545,CICARPERONE,2.0,Small molecule,,False,NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC12,NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC12,O=C(CCCN1CCCC2CCCCC21)c1ccccc1,362.44500000000016
CHEMBL2106029,CICLACTATE,2.0,Small molecule,,False,CC1CC(OC(=O)C(C)O)CC(C)(C)C1,CC1CC(OC(=O)C(C)O)CC(C)(C)C1,C1CCCCC1,214.30499999999995
CHEMBL2110798,CICLAFRINE,2.0,Small molecule,,False,Oc1cccc(C2CNC3(CCCCCC3)O2)c1,Oc1cccc(C2CNC3(CCCCCC3)O2)c1,c1ccc(C2CNC3(CCCCCC3)O2)cc1,247.3379999999999
CHEMBL1192491,CICLAZINDOL,2.0,Small molecule,,False,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,c1ccc(C2C3=NCCCN3c3ccccc32)cc1,298.77299999999997
CHEMBL191886,CICLETANINE,2.0,Small molecule,,False,Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1,Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1,c1ccc(C2OCc3ccncc32)cc1,261.70799999999997
CHEMBL2106002,CICLIOMENOL,2.0,Small molecule,,False,Cc1cc(O)c(C2CCCCC2)c(C)c1I,Cc1cc(O)c(C2CCCCC2)c(C)c1I,c1ccc(C2CCCCC2)cc1,330.20899999999995
CHEMBL2104521,CICLONICATE,2.0,Small molecule,,False,C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C)(C)C1,CC1CC(OC(=O)c2cccnc2)CC(C)(C)C1,O=C(OC1CCCCC1)c1cccnc1,247.33799999999997
CHEMBL2110800,CICLONIUM,2.0,Small molecule,,False,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2,C1=CC2CC1CC2Cc1ccccc1,328.5200000000001
CHEMBL2105933,CICLOPRAMINE,2.0,Small molecule,,False,CNC1CCN2c3ccccc3CCc3cccc1c32,CNC1CCN2c3ccccc3CCc3cccc1c32,c1ccc2c(c1)CCc1cccc3c1N2CCC3,264.372
CHEMBL2104122,CICLOPROFEN,2.0,Small molecule,,False,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,238.28599999999997
CHEMBL2110772,CICLOPROLOL,2.0,Small molecule,,False,CC(C)NCC(O)COc1ccc(OCCOCC2CC2)cc1,CC(C)NCC(O)COc1ccc(OCCOCC2CC2)cc1,c1ccc(OCCOCC2CC2)cc1,323.43300000000005
CHEMBL2104476,CICLOSIDOMINE,2.0,Small molecule,,False,O=C([N-]c1c[n+](N2CCOCC2)no1)C1CCCCC1,O=C([N-]c1c[n+](N2CCOCC2)no1)C1CCCCC1,O=C([N-]c1c[n+](N2CCOCC2)no1)C1CCCCC1,280.32800000000003
CHEMBL2105986,CICLOTIZOLAM,2.0,Small molecule,,False,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,c1ccc(C2=NCc3nnc(C4CCCCC4)n3-c3sccc32)cc1,461.81600000000014
CHEMBL2110883,CICLOTROPIUM,2.0,Small molecule,,False,CC(C)C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(c1ccccc1)C1CCCC1)C2,CC(C)C[N+]1(C)C2CCC1CC(OC(=O)C(c1ccccc1)C1CCCC1)C2,O=C(OC1CC2CCC(C1)[NH2+]2)C(c1ccccc1)C1CCCC1,384.58400000000023
CHEMBL2104042,CICLOXILIC ACID,2.0,Small molecule,,False,O=C(O)[C@@H]1CCCC[C@@]1(O)c1ccccc1,O=C(O)C1CCCCC1(O)c1ccccc1,c1ccc(C2CCCCC2)cc1,220.26800000000006
CHEMBL2106051,CICLOXOLONE,2.0,Small molecule,,False,CC1(C)[C@@H](OC(=O)[C@H]2CCCC[C@H]2C(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)C6CCCCC6C(=O)O)C(C)(C)C5CCC43C)C2C1,O=C(OC1CCC2C(CCC3C4CCC5CCCCC5C4=CC(=O)C23)C1)C1CCCCC1,624.8589999999999
CHEMBL2104139,CICORTONIDE,2.0,Small molecule,,False,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,C1=CC2=CCC3C(CCC4C3CC3OCOC34)C2CC1,566.0660000000003
CHEMBL3989888,CICROTOIC ACID,2.0,Small molecule,,False,C/C(=C\C(=O)O)C1CCCCC1,CC(=CC(=O)O)C1CCCCC1,C1CCCCC1,168.23599999999996
CHEMBL87045,CIFENLINE,2.0,Small molecule,,False,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,262.35599999999994
CHEMBL4297184,CIFORADENANT,2.0,Small molecule,,False,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(COC3CCOC3)n2)o1,c1cc(COC2CCOC2)nc(Cn2nnc3c(-c4ccco4)ncnc32)c1,407.4340000000003
CHEMBL2104086,CIFOSTODINE,2.0,Small molecule,,False,Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)(O)O[C@H]32)c(=O)n1,Nc1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)n1,O=c1ncccn1C1OCC2O[PH](=O)OC21,305.18300000000005
CHEMBL7002,CIGLITAZONE,2.0,Small molecule,,False,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,O=C1NC(=O)C(Cc2ccc(OCC3CCCCC3)cc2)S1,333.4530000000002
CHEMBL2104552,CIHEPTOLANE,2.0,Small molecule,,False,CN(C)CC1COC2(O1)c1ccccc1CCc1ccccc12,CN(C)CC1COC2(O1)c1ccccc1CCc1ccccc12,c1ccc2c(c1)CCc1ccccc1C21OCCO1,309.409
CHEMBL2110793,CILADOPA,2.0,Small molecule,,False,COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,O=c1cccccc1N1CCN(CCc2ccccc2)CC1,370.4490000000002
CHEMBL2103778,CILANSETRON,2.0,Small molecule,,False,Cc1nccn1C[C@H]1CCc2c(c3cccc4c3n2CCC4)C1=O,Cc1nccn1CC1CCc2c(c3cccc4c3n2CCC4)C1=O,O=C1c2c(n3c4c(cccc24)CCC3)CCC1Cn1ccnc1,319.40800000000013
CHEMBL2104578,CILAZAPRILAT,2.0,Small molecule,,False,O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,O=C(O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,O=C1C(NCCCc2ccccc2)CCCN2CCCCN12,389.4520000000002
CHEMBL2110879,CILOBAMINE,2.0,Small molecule,,False,CC(C)N[C@@H]1C2CCC(CC2)[C@@]1(O)c1ccc(Cl)c(Cl)c1,CC(C)NC1C2CCC(CC2)C1(O)c1ccc(Cl)c(Cl)c1,c1ccc(C2CC3CCC2CC3)cc1,328.283
CHEMBL1436376,CILOBRADINE,2.0,Small molecule,,False,COc1ccc(CCN2CCC[C@H](CN3CCc4cc(OC)c(OC)cc4CC3=O)C2)cc1OC,COc1ccc(CCN2CCCC(CN3CCc4cc(OC)c(OC)cc4CC3=O)C2)cc1OC,O=C1Cc2ccccc2CCN1CC1CCCN(CCc2ccccc2)C1,482.6210000000003
CHEMBL34431,CILOSTAMIDE,2.0,Small molecule,,False,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,O=C(CCCOc1ccc2[nH]c(=O)ccc2c1)NC1CCCCC1,342.43900000000025
CHEMBL2104455,CILTOPRAZINE,2.0,Small molecule,,False,COc1ccc(Cl)cc1C(=O)NC(=O)NCCCN1CCN(c2cccc(C)c2)CC1,COc1ccc(Cl)cc1C(=O)NC(=O)NCCCN1CCN(c2cccc(C)c2)CC1,O=C(NCCCN1CCN(c2ccccc2)CC1)NC(=O)c1ccccc1,444.9630000000003
CHEMBL2104085,CILUTAZOLINE,2.0,Small molecule,,False,Cc1ccc(C2CC2)c(OCC2=NCCN2)c1,Cc1ccc(C2CC2)c(OCC2=NCCN2)c1,c1ccc(C2CC2)c(OCC2=NCCN2)c1,230.31099999999998
CHEMBL1374751,CIMATEROL,2.0,Small molecule,,False,CC(C)NCC(O)c1ccc(N)c(C#N)c1,CC(C)NCC(O)c1ccc(N)c(C#N)c1,c1ccccc1,219.28799999999998
CHEMBL2106052,CIMEMOXIN,2.0,Small molecule,,False,NNCC1CCCCC1,NNCC1CCCCC1,C1CCCCC1,128.219
CHEMBL2106472,CIMEPANOL,2.0,Small molecule,,False,CC(C)C(O)C1CCCCC1,CC(C)C(O)C1CCCCC1,C1CCCCC1,156.26899999999995
CHEMBL435381,CIMICOXIB,2.0,Small molecule,,False,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,c1ccc(-c2cncn2-c2ccccc2)cc1,381.8160000000001
CHEMBL4297915,CIMLANOD,2.0,Small molecule,,False,Cc1ccc(S(=O)(=O)NO)o1,Cc1ccc(S(=O)(=O)NO)o1,c1ccoc1,177.181
CHEMBL2104092,CIMOXATONE,2.0,Small molecule,,False,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,O=C1OCCN1c1ccc(OCc2ccccc2)cc1,338.36300000000006
CHEMBL1236936,CINACIGUAT,2.0,Small molecule,,False,O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1,O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1,c1ccc(CCc2ccc(COc3ccccc3CCNCc3ccccc3)cc2)cc1,565.7100000000004
CHEMBL283754,CINALUKAST,2.0,Small molecule,,False,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,CCC(CC)(CC(=O)Nc1cccc(C=Cc2nc(C3CCC3)cs2)c1)C(=O)O,C(=Cc1nc(C2CCC2)cs1)c1ccccc1,412.5550000000002
CHEMBL2104040,CINAMETIC ACID,2.0,Small molecule,,False,COc1cc(/C=C/C(=O)O)ccc1OCCO,COc1cc(C=CC(=O)O)ccc1OCCO,c1ccccc1,238.23899999999998
CHEMBL1742425,CINAMOLOL,2.0,Small molecule,,False,COC(=O)/C=C/c1ccccc1OCC(O)CNC(C)C,COC(=O)C=Cc1ccccc1OCC(O)CNC(C)C,c1ccccc1,293.363
CHEMBL18786,CINANSERIN,2.0,Small molecule,,False,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,O=C(C=Cc1ccccc1)Nc1ccccc1,340.4920000000001
CHEMBL2104532,CINAPROXEN,2.0,Small molecule,,False,COc1ccc2cc([C@H](C)C(=O)SC[C@H](NC(C)=O)C(=O)O)ccc2c1,COc1ccc2cc(C(C)C(=O)SCC(NC(C)=O)C(=O)O)ccc2c1,c1ccc2ccccc2c1,375.4460000000001
CHEMBL3040926,CINDUNISTAT,2.0,Small molecule,,False,CC(=N)NCCSC[C@](C)(N)C(=O)O,CC(=N)NCCSCC(C)(N)C(=O)O,CC(=N)NCCSCC(C)(N)C(=O)O,219.30999999999997
CHEMBL2104490,CINEPAXADIL,2.0,Small molecule,,False,COc1cc(/C=C/C(=O)N2CCN(CC(O)COc3ccc(C(C)=O)c4c3OCCO4)CC2)cc(OC)c1OC,COc1cc(C=CC(=O)N2CCN(CC(O)COc3ccc(C(C)=O)c4c3OCCO4)CC2)cc(OC)c1OC,O=C(C=Cc1ccccc1)N1CCN(CCCOc2cccc3c2OCCO3)CC1,556.6120000000003
CHEMBL2110784,CINEPAZET,2.0,Small molecule,,False,CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,CCOC(=O)CN1CCN(C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)CC1,O=C(C=Cc1ccccc1)N1CCNCC1,392.4520000000002
CHEMBL2104437,CINEPAZIC ACID,2.0,Small molecule,,False,COc1cc(/C=C/C(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC,COc1cc(C=CC(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC,O=C(C=Cc1ccccc1)N1CCNCC1,364.3980000000001
CHEMBL2104102,CINFENINE,2.0,Small molecule,,False,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,CN(CC=Cc1ccccc1)CCOC(c1ccccc1)c1ccccc1,C(=Cc1ccccc1)CNCCOC(c1ccccc1)c1ccccc1,357.497
CHEMBL2104569,CINFENOAC,2.0,Small molecule,,False,O=C(O)COc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc1,O=C(O)COc1ccc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc1,O=C(C=Cc1ccccc1)c1ccccc1,326.30400000000003
CHEMBL132663,CINFLUMIDE,2.0,Small molecule,,False,O=C(/C=C/c1cccc(F)c1)NC1CC1,O=C(C=Cc1cccc(F)c1)NC1CC1,O=C(C=Cc1ccccc1)NC1CC1,205.23199999999997
CHEMBL2104104,CINGESTOL,2.0,Small molecule,,False,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CCCC[C@@H]4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC=C4CCCCC4C3CCC21C,C1=C2CCCCC2C2CCC3CCCC3C2C1,284.443
CHEMBL2104135,CINMETACIN,2.0,Small molecule,,False,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,O=C(C=Cc1ccccc1)n1ccc2ccccc21,349.386
CHEMBL2107662,CINNAMAVERINE,2.0,Small molecule,,False,CCN(CC)CCOC(=O)/C(=C\c1ccccc1)c1ccccc1,CCN(CC)CCOC(=O)C(=Cc1ccccc1)c1ccccc1,C(=Cc1ccccc1)c1ccccc1,323.43600000000004
CHEMBL2104503,CINNAMEDRINE,2.0,Small molecule,,False,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,CC(C(O)c1ccccc1)N(C)CC=Cc1ccccc1,C(=Cc1ccccc1)CNCCc1ccccc1,281.399
CHEMBL2104125,CINNOFURADIONE,2.0,Small molecule,,False,O=C1C(CC2CCCO2)C(=O)N2c3ccccc3-c3ccccc3N12,O=C1C(CC2CCCO2)C(=O)N2c3ccccc3-c3ccccc3N12,O=C1C(CC2CCCO2)C(=O)N2c3ccccc3-c3ccccc3N12,334.37500000000006
CHEMBL2104186,CINOCTRAMIDE,2.0,Small molecule,,False,COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,O=C(C=Cc1ccccc1)N1CCCCCCC1,333.428
CHEMBL2104926,CINOLAZEPAM,2.0,Small molecule,,False,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2)c2ccccc2N1,357.772
CHEMBL2106103,CINOQUIDOX,2.0,Small molecule,,False,Cc1c(C(=O)NCCC#N)[n+]([O-])c2ccccc2[n+]1[O-],Cc1c(C(=O)NCCC#N)[n+]([O-])c2ccccc2[n+]1[O-],c1ccc2[nH+]cc[nH+]c2c1,272.264
CHEMBL2104045,CINOXATE,2.0,Small molecule,,False,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,CCOCCOC(=O)C=Cc1ccc(OC)cc1,c1ccccc1,250.294
CHEMBL2103903,CINOXOLONE,2.0,Small molecule,,False,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OC/C=C/c6ccccc6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)OCC=Cc5ccccc5)CCC4(C)CCC23C)C1(C)C,O=C(OCC=Cc1ccccc1)C1CCC2CCC3C(=CC(=O)C4C5CCCCC5CCC34)C2C1,628.8940000000001
CHEMBL2106498,CINOXOPAZIDE,2.0,Small molecule,,False,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCN(CC(=O)N2CCCC2)CC1,O=C(C=Cc1ccc2c(c1)OCO2)N1CCN(CC(=O)N2CCCC2)CC1,O=C(C=Cc1ccc2c(c1)OCO2)N1CCN(CC(=O)N2CCCC2)CC1,371.43700000000024
