submission_no,doc_type,url,n_chars,txt_path,fetched_at
K172569,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172569.pdf,38498,txt/K172569.txt,2026-09-22T17:35:26
K172509,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172509.pdf,38241,txt/K172509.txt,2026-09-22T17:35:29
K172402,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172402.pdf,35484,txt/K172402.txt,2026-09-22T17:35:33
K172287,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172287.pdf,15273,txt/K172287.txt,2026-09-22T17:35:36
K172282,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172282.pdf,64466,txt/K172282.txt,2026-09-22T17:35:40
K172133,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172133.pdf,2453,txt/K172133.txt,2026-09-22T17:35:42
K031490,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031490.pdf,5417,txt/K031490.txt,2026-09-22T17:35:57
K093415,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K093415.pdf,57928,txt/K093415.txt,2026-09-22T17:35:59
K031497,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031497.pdf,15242,txt/K031497.txt,2026-09-22T17:36:00
K031501,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031501.pdf,7565,txt/K031501.txt,2026-09-22T17:36:01
K093346,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K093346.pdf,126582,txt/K093346.txt,2026-09-22T17:36:01
K093233,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K093233.pdf,70282,txt/K093233.txt,2026-09-22T17:36:04
K093224,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K093224.pdf,6562,txt/K093224.txt,2026-09-22T17:36:17
K031512,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031512.pdf,6895,txt/K031512.txt,2026-09-22T17:36:18
K093098,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K093098.pdf,3268,txt/K093098.txt,2026-09-22T17:36:19
K092953,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092953.pdf,41655,txt/K092953.txt,2026-09-22T17:36:22
K172091,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K172091.pdf,35441,txt/K172091.txt,2026-09-22T17:36:23
K031534,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031534.pdf,5694,txt/K031534.txt,2026-09-22T17:36:23
K092919,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092919.pdf,9218,txt/K092919.txt,2026-09-22T17:36:23
K092887,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092887.pdf,3843,txt/K092887.txt,2026-09-22T17:36:38
K171974,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171974.pdf,42155,txt/K171974.txt,2026-09-22T17:36:39
K092882,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092882.pdf,61385,txt/K092882.txt,2026-09-22T17:36:40
K092693,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092693.pdf,15029,txt/K092693.txt,2026-09-22T17:36:41
K171963,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171963.pdf,68490,txt/K171963.txt,2026-09-22T17:36:44
K031545,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031545.pdf,4596,txt/K031545.txt,2026-09-22T17:37:11
K031560,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031560.pdf,30050,txt/K031560.txt,2026-09-22T17:37:13
K031563,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031563.pdf,8827,txt/K031563.txt,2026-09-22T17:37:14
K031565,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031565.pdf,5743,txt/K031565.txt,2026-09-22T17:37:15
K092585,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092585.pdf,8125,txt/K092585.txt,2026-09-22T17:37:15
K031579,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031579.pdf,12188,txt/K031579.txt,2026-09-22T17:37:17
K092566,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092566.pdf,15455,txt/K092566.txt,2026-09-22T17:37:17
K092505,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092505.pdf,11083,txt/K092505.txt,2026-09-22T17:37:18
K092450,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092450.pdf,9039,txt/K092450.txt,2026-09-22T17:37:19
K092445,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092445.pdf,11876,txt/K092445.txt,2026-09-22T17:37:21
K031602,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031602.pdf,10624,txt/K031602.txt,2026-09-22T17:37:21
K092393,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092393.pdf,9986,txt/K092393.txt,2026-09-22T17:37:22
K031604,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031604.pdf,10541,txt/K031604.txt,2026-09-22T17:37:23
K092355,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092355.pdf,18429,txt/K092355.txt,2026-09-22T17:37:23
K092353,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092353.pdf,18415,txt/K092353.txt,2026-09-22T17:37:25
K092283,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092283.pdf,26906,txt/K092283.txt,2026-09-22T17:37:26
K092236,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092236.pdf,9095,txt/K092236.txt,2026-09-22T17:37:27
K031607,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031607.pdf,8811,txt/K031607.txt,2026-09-22T17:37:27
K171792,510k_summary,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K171792.pdf,44,txt/K171792.txt,2026-09-22T17:37:28
K092223,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092223.pdf,3135,txt/K092223.txt,2026-09-22T17:37:28
K092166,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092166.pdf,8061,txt/K092166.txt,2026-09-22T17:37:30
K171770,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171770.pdf,30073,txt/K171770.txt,2026-09-22T17:37:31
K092104,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092104.pdf,18206,txt/K092104.txt,2026-09-22T17:37:31
K031679,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031679.pdf,7771,txt/K031679.txt,2026-09-22T17:37:31
K031699,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031699.pdf,8384,txt/K031699.txt,2026-09-22T17:37:33
K171641,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171641.pdf,28244,txt/K171641.txt,2026-09-22T17:37:33
K092099,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092099.pdf,3981,txt/K092099.txt,2026-09-22T17:37:33
K171511,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171511.pdf,25427,txt/K171511.txt,2026-09-22T17:37:36
K092050,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K092050.pdf,11947,txt/K092050.txt,2026-09-22T17:37:34
K031717,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031717.pdf,9080,txt/K031717.txt,2026-09-22T17:37:35
K171441,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K171441.pdf,43741,txt/K171441.txt,2026-09-22T17:37:39
K031727,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031727.pdf,8389,txt/K031727.txt,2026-09-22T17:37:37
K091984,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091984.pdf,32468,txt/K091984.txt,2026-09-22T17:37:38
K091916,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091916.pdf,8011,txt/K091916.txt,2026-09-22T17:37:41
K031739,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031739.pdf,12533,txt/K031739.txt,2026-09-22T17:37:41
K091910,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091910.pdf,3697,txt/K091910.txt,2026-09-22T17:37:42
K091899,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091899.pdf,11379,txt/K091899.txt,2026-09-22T17:37:43
K091898,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091898.pdf,3483,txt/K091898.txt,2026-09-22T17:37:44
K031759,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031759.pdf,3401,txt/K031759.txt,2026-09-22T17:37:47
K091884,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091884.pdf,18506,txt/K091884.txt,2026-09-22T17:37:46
K091861,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091861.pdf,3592,txt/K091861.txt,2026-09-22T17:37:48
K091827,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091827.pdf,8035,txt/K091827.txt,2026-09-22T17:37:50
K091820,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091820.pdf,3801,txt/K091820.txt,2026-09-22T17:37:51
K031797,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031797.pdf,8587,txt/K031797.txt,2026-09-22T17:37:51
K170604,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K170604.pdf,157866,txt/K170604.txt,2026-09-22T17:37:52
K091815,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091815.pdf,23342,txt/K091815.txt,2026-09-22T17:37:52
K091814,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091814.pdf,12947,txt/K091814.txt,2026-09-22T17:37:54
K170558,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K170558.pdf,9809,txt/K170558.txt,2026-09-22T17:37:54
K091730,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091730.pdf,57251,txt/K091730.txt,2026-09-22T17:37:56
K170557,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K170557.pdf,40898,txt/K170557.txt,2026-09-22T17:37:56
K091724,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091724.pdf,53739,txt/K091724.txt,2026-09-22T17:37:58
K170491,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K170491.pdf,26420,txt/K170491.txt,2026-09-22T17:37:58
K091711,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091711.pdf,13044,txt/K091711.txt,2026-09-22T17:37:59
K091657,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091657.pdf,11630,txt/K091657.txt,2026-09-22T17:38:01
K170284,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K170284.pdf,52544,txt/K170284.txt,2026-09-22T17:38:01
K091653,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091653.pdf,19825,txt/K091653.txt,2026-09-22T17:38:02
K091588,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091588.pdf,16045,txt/K091588.txt,2026-09-22T17:38:03
DEN170088,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170088.pdf,80695,txt/DEN170088.txt,2026-09-22T17:38:03
K091544,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091544.pdf,16164,txt/K091544.txt,2026-09-22T17:38:05
DEN170081,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170081.pdf,42038,txt/DEN170081.txt,2026-09-22T17:38:06
K091489,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091489.pdf,15448,txt/K091489.txt,2026-09-22T17:38:06
K091481,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091481.pdf,3263,txt/K091481.txt,2026-09-22T17:38:07
DEN170080,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170080.pdf,59671,txt/DEN170080.txt,2026-09-22T17:38:08
K091468,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091468.pdf,11228,txt/K091468.txt,2026-09-22T17:38:08
K091455,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091455.pdf,11291,txt/K091455.txt,2026-09-22T17:38:10
DEN170070,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170070.pdf,54772,txt/DEN170070.txt,2026-09-22T17:38:10
K091454,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091454.pdf,19906,txt/K091454.txt,2026-09-22T17:38:11
K091413,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091413.pdf,27213,txt/K091413.txt,2026-09-22T17:38:12
DEN170058,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170058.pdf,106973,txt/DEN170058.txt,2026-09-22T17:38:14
K091361,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091361.pdf,12574,txt/K091361.txt,2026-09-22T17:38:14
K091333,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091333.pdf,13950,txt/K091333.txt,2026-09-22T17:38:16
K091332,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091332.pdf,13855,txt/K091332.txt,2026-09-22T17:38:17
K091289,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091289.pdf,15729,txt/K091289.txt,2026-09-22T17:38:19
DEN170047,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170047.pdf,186083,txt/DEN170047.txt,2026-09-22T17:38:22
DEN170046,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170046.pdf,69347,txt/DEN170046.txt,2026-09-22T17:38:25
DEN170045,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170045.pdf,62200,txt/DEN170045.txt,2026-09-22T17:38:28
DEN170043,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170043.pdf,23274,txt/DEN170043.txt,2026-09-22T17:38:30
DEN170041,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170041.pdf,39148,txt/DEN170041.txt,2026-09-22T17:38:33
DEN170030,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170030.pdf,18652,txt/DEN170030.txt,2026-09-22T17:38:35
DEN170029,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170029.pdf,27487,txt/DEN170029.txt,2026-09-22T17:38:41
K091264,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091264.pdf,17214,txt/K091264.txt,2026-09-22T17:38:53
K091260,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091260.pdf,26961,txt/K091260.txt,2026-09-22T17:38:54
DEN170017,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170017.pdf,82196,txt/DEN170017.txt,2026-09-22T17:38:55
K031834,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031834.pdf,9805,txt/K031834.txt,2026-09-22T17:38:56
K091235,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091235.pdf,24943,txt/K091235.txt,2026-09-22T17:38:56
DEN170010,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN170010.pdf,24485,txt/DEN170010.txt,2026-09-22T17:38:56
K091216,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091216.pdf,25012,txt/K091216.txt,2026-09-22T17:38:57
K163522,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K163522.pdf,14404,txt/K163522.txt,2026-09-22T17:38:58
K091171,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091171.pdf,104922,txt/K091171.txt,2026-09-22T17:38:59
K163367,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K163367.pdf,76591,txt/K163367.txt,2026-09-22T17:39:00
K091157,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091157.pdf,3400,txt/K091157.txt,2026-09-22T17:39:01
K163347,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K163347.pdf,5282,txt/K163347.txt,2026-09-22T17:39:02
K163336,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K163336.pdf,5283,txt/K163336.txt,2026-09-22T17:39:03
K031865,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031865.pdf,9250,txt/K031865.txt,2026-09-22T17:39:13
K091126,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091126.pdf,10014,txt/K091126.txt,2026-09-22T17:39:02
K091109,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091109.pdf,18213,txt/K091109.txt,2026-09-22T17:39:17
K091102,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091102.pdf,17059,txt/K091102.txt,2026-09-22T17:39:19
K163260,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K163260.pdf,68062,txt/K163260.txt,2026-09-22T17:39:18
K091053,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091053.pdf,109938,txt/K091053.txt,2026-09-22T17:39:21
K162772,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K162772.pdf,32436,txt/K162772.txt,2026-09-22T17:39:21
K091024,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091024.pdf,9423,txt/K091024.txt,2026-09-22T17:39:22
K090971,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090971.pdf,17810,txt/K090971.txt,2026-09-22T17:39:24
K031898,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031898.pdf,4591,txt/K031898.txt,2026-09-22T17:39:24
K162451,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K162451.pdf,40408,txt/K162451.txt,2026-09-22T17:39:24
K031899,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031899.pdf,6534,txt/K031899.txt,2026-09-22T17:39:26
K031902,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031902.pdf,8255,txt/K031902.txt,2026-09-22T17:39:27
K162444,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K162444.pdf,58171,txt/K162444.txt,2026-09-22T17:39:27
K162274,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K162274.pdf,32347,txt/K162274.txt,2026-09-22T17:39:30
K031924,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031924.pdf,16102,txt/K031924.txt,2026-09-22T17:39:31
K161814,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161814.pdf,49868,txt/K161814.txt,2026-09-22T17:39:32
K031942,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031942.pdf,8035,txt/K031942.txt,2026-09-22T17:39:33
K090968,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090968.pdf,8788,txt/K090968.txt,2026-09-22T17:39:33
K031943,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031943.pdf,9912,txt/K031943.txt,2026-09-22T17:39:34
K090964,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090964.pdf,9728,txt/K090964.txt,2026-09-22T17:39:34
K161721,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161721.pdf,19660,txt/K161721.txt,2026-09-22T17:39:34
K090920,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090920.pdf,9887,txt/K090920.txt,2026-09-22T17:39:35
K031947,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031947.pdf,9896,txt/K031947.txt,2026-09-22T17:39:35
K161573,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161573.pdf,20452,txt/K161573.txt,2026-09-22T17:39:36
K090901,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090901.pdf,34342,txt/K090901.txt,2026-09-22T17:39:37
K031952,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031952.pdf,16805,txt/K031952.txt,2026-09-22T17:39:37
K090847,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090847.pdf,7172,txt/K090847.txt,2026-09-22T17:39:38
K161556,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161556.pdf,21397,txt/K161556.txt,2026-09-22T17:39:38
K031953,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031953.pdf,17061,txt/K031953.txt,2026-09-22T17:39:39
K161495,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161495.pdf,6209,txt/K161495.txt,2026-09-22T17:39:39
K090846,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090846.pdf,32287,txt/K090846.txt,2026-09-22T17:39:39
K031965,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031965.pdf,8958,txt/K031965.txt,2026-09-22T17:39:40
K090844,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090844.pdf,11902,txt/K090844.txt,2026-09-22T17:39:41
K161375,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161375.pdf,41143,txt/K161375.txt,2026-09-22T17:39:42
K031984,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K031984.pdf,12343,txt/K031984.txt,2026-09-22T17:39:42
K090827,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090827.pdf,24515,txt/K090827.txt,2026-09-22T17:39:42
K032000,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032000.pdf,8785,txt/K032000.txt,2026-09-22T17:39:43
K090824,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090824.pdf,25270,txt/K090824.txt,2026-09-22T17:39:44
K161220,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K161220.pdf,58962,txt/K161220.txt,2026-09-22T17:39:45
K090810,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090810.pdf,8765,txt/K090810.txt,2026-09-22T17:39:46
K032002,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032002.pdf,8848,txt/K032002.txt,2026-09-22T17:39:46
K160829,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K160829.pdf,37084,txt/K160829.txt,2026-09-22T17:39:46
K032012,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032012.pdf,7186,txt/K032012.txt,2026-09-22T17:39:47
K090760,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090760.pdf,16975,txt/K090760.txt,2026-09-22T17:39:47
K160757,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K160757.pdf,22047,txt/K160757.txt,2026-09-22T17:39:48
K090734,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090734.pdf,15327,txt/K090734.txt,2026-09-22T17:39:48
K090703,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090703.pdf,13792,txt/K090703.txt,2026-09-22T17:39:49
K153577,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K153577.pdf,15685,txt/K153577.txt,2026-09-22T17:39:50
K032014,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032014.pdf,7513,txt/K032014.txt,2026-09-22T17:39:51
K090700,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090700.pdf,18803,txt/K090700.txt,2026-09-22T17:39:51
K152422,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K152422.pdf,14821,txt/K152422.txt,2026-09-22T17:39:51
K090629,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090629.pdf,3630,txt/K090629.txt,2026-09-22T17:39:52
K152185,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K152185.pdf,8813,txt/K152185.txt,2026-09-22T17:39:52
K032027,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032027.pdf,14579,txt/K032027.txt,2026-09-22T17:39:53
K090628,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090628.pdf,14033,txt/K090628.txt,2026-09-22T17:39:54
K032029,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032029.pdf,7458,txt/K032029.txt,2026-09-22T17:39:54
K151986,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K151986.pdf,38407,txt/K151986.txt,2026-09-22T17:39:54
K090594,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090594.pdf,8913,txt/K090594.txt,2026-09-22T17:39:55
K032035,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032035.pdf,9873,txt/K032035.txt,2026-09-22T17:39:55
K151529,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K151529.pdf,26857,txt/K151529.txt,2026-09-22T17:39:55
K090588,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090588.pdf,16918,txt/K090588.txt,2026-09-22T17:39:56
K032039,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032039.pdf,9318,txt/K032039.txt,2026-09-22T17:39:57
K090536,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090536.pdf,3416,txt/K090536.txt,2026-09-22T17:39:57
DEN160056,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN160056.pdf,25383,txt/DEN160056.txt,2026-09-22T17:39:58
K032049,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032049.pdf,8583,txt/K032049.txt,2026-09-22T17:39:58
K090495,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090495.pdf,3631,txt/K090495.txt,2026-09-22T17:39:58
K032057,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032057.pdf,3138,txt/K032057.txt,2026-09-22T17:39:59
K090413,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090413.pdf,3520,txt/K090413.txt,2026-09-22T17:39:59
K090409,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090409.pdf,27379,txt/K090409.txt,2026-09-22T17:40:01
K090405,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090405.pdf,48820,txt/K090405.txt,2026-09-22T17:40:03
K032113,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032113.pdf,11544,txt/K032113.txt,2026-09-22T17:40:03
DEN160047,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN160047.pdf,27414,txt/DEN160047.txt,2026-09-22T17:40:03
K090404,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090404.pdf,3487,txt/K090404.txt,2026-09-22T17:40:04
K032131,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032131.pdf,9906,txt/K032131.txt,2026-09-22T17:40:05
K090389,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K090389.pdf,20352,txt/K090389.txt,2026-09-22T17:40:05
DEN160033,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/DEN160033.pdf,15554,txt/DEN160033.txt,2026-09-22T17:40:05
K032134,decision_summary,https://www.accessdata.fda.gov/cdrh_docs/reviews/K032134.pdf,7982,txt/K032134.txt,2026-09-22T17:40:06
