smiles,ens_mean,ens_std,head,linker,tail,n_tails,mw,degradable,disulfide,confidence
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN(C)C,0.018835871288030947,0.27191097917485374,H1_DMAEA,ester,T12_linoleyl,2,729.2,False,False,high
CCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,0.018531596433192767,0.3064472749498535,H6_DAP,ester,T13_C9,4,867.4,False,False,high
CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCC(C)C)CCC(=O)NCCCCCCCCCCC(C)C,0.01740815695537725,0.3681620528134456,H12_TRIS,amide,T10_C12i,4,1133.9,False,False,high
CCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC,0.014415309176769347,0.15855677829403364,H8_AEEA,amide,T13_C9,3,696.1,False,False,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)CCN1CCN(CCC(=O)NCCCCCCCCOCC)CC1,0.012752479348699197,0.1878958739388303,H4_AEPZ,amide,T15_OC8,3,811.3,True,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCC)CC1,0.010500748969724022,0.1573626616234736,H4_AEPZ,ester,T3_C10,3,766.2,False,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN(C)C,0.00810449637558155,0.3088835005416676,H1_DMAEA,ester,T11_oleyl,2,733.2,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCC,0.005903522704328002,0.27612426582825295,H16_DMABA,ester,T6_C16,2,709.2,False,False,high
CCSCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,0.002256034526093481,0.28313122838413773,H6_DAP,ester,T14_thioC8,4,1051.7,True,False,high
CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,0.0009804394400831974,0.23589055364081718,H17_CHDA,amide,T16_C11,4,1015.7,False,False,high
CCSCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC,-0.0023324662286889177,0.16507721245912163,H8_AEEA,amide,T14_thioC8,3,834.4,True,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC,-0.003418422371212987,0.23233291907172923,H17_CHDA,amide,T19_estC8,4,1303.9,True,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC,-0.003479634411060098,0.2968889421649156,H6_DAP,amide,T20_estBr,4,1263.9,True,False,high
CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)CCN1CCN(CCO)CC1,-0.005726778413575539,0.4154134036950515,H9_PZE,ester,T10_C12i,2,682.1,False,False,medium
CCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC,-0.006627421721289217,0.23060601098360448,H8_AEEA,amide,T2_C8,3,654.0,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN(C)C,-0.011660940500976024,0.3472052972235801,H1_DMAEA,ester,T6_C16,2,681.1,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(C)CC1,-0.012685150963784374,0.2674023613144135,H3_MPZ,amide,T12_linoleyl,2,782.3,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)CCN1CCN(CCC(=O)OCCCCCCSSCCCCCC)CC1,-0.015135759627518819,0.1608168259093668,H4_AEPZ,ester,T17_SS_C6,3,1042.8,True,True,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC,-0.015593379395228656,0.22406080769380055,H17_CHDA,amide,T20_estBr,4,1303.9,True,False,high
CCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCC)CCN1CCN(C)CC1,-0.01996928693316006,0.2874766996579385,H3_MPZ,amide,T6_C16,2,734.3,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(C)CC1,-0.021943264533241878,0.26109885301640084,H3_MPZ,amide,T11_oleyl,2,786.3,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN1CCN(C)CC1,-0.024987567388367958,0.2879980259074372,H3_MPZ,ester,T5_C14,2,680.1,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CC1,-0.025910271595143898,0.17986507450585995,H4_AEPZ,ester,T20_estBr,3,1024.5,True,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CC1,-0.02742392858988669,0.17879924863636498,H4_AEPZ,ester,T19_estC8,3,1024.5,True,False,high
CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)CCN(CCO)CCO,-0.030798120416684883,0.4012320679258019,H15_bHEAEA,amide,T10_C12i,2,655.1,False,False,medium
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CC)CC,-0.031200647062829108,0.21231467900810339,H2_DEAEA,ester,T7_C18,2,765.3,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.03905221335226113,0.4939919625102929,H6_DAP,amide,T4_C12,4,1031.7,False,False,medium
CCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC,-0.04019977976929158,0.1488043766801515,H8_AEEA,amide,T3_C10,3,738.2,False,False,high
CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCC)CC1,-0.04127986908890863,0.12628079640707598,H4_AEPZ,ester,T16_C11,3,808.3,False,False,high
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCN(CCC(=O)NCCCCCCCCCCCCCC)CC1,-0.04462929821253479,0.19214063291486064,H4_AEPZ,amide,T5_C14,3,931.6,False,False,high
CCCCCCSSCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC,-0.044945887133335506,0.16698052337328811,H8_AEEA,amide,T17_SS_C6,3,1014.8,True,True,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.04503610687766087,0.2055980679476131,H10_DMPDA,ester,T7_C18,2,751.3,False,False,high
CCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,-0.04652095155185663,0.1881616338471292,H7_MePr,ester,T5_C14,3,893.5,False,False,high
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C1CCCCC1N(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.048233639859974725,0.24398557843476257,H17_CHDA,amide,T4_C12,4,1071.8,False,False,high
CCOCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,-0.05069093568555746,0.23484879824869406,H6_DAP,amide,T15_OC8,4,983.5,True,False,high
CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)CCN1CCN(CCO)CC1,-0.051156102030860386,0.3667544975710861,H9_PZE,amide,T1_C6,2,483.7,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCCCC,-0.057887966157284275,0.2528372623253049,H16_DMABA,ester,T7_C18,2,765.3,False,False,high
CCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,-0.059130131167942204,0.32213581798250246,H6_DAP,ester,T3_C10,4,923.5,False,False,high
CCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCC)CCC(=O)NCCCCCC)CCC(=O)NCCCCCC,-0.06065759724629114,0.3132234934515443,H5_bAE,amide,T1_C6,4,725.1,False,False,high
CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,-0.0610251515296036,0.28649553085349094,H17_CHDA,ester,T1_C6,4,739.1,False,False,high
CCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC,-0.0659021562154407,0.21005966793947517,H5_bAE,amide,T13_C9,4,893.4,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,-0.0667096738225217,0.3051407001606959,H6_DAP,ester,T20_estBr,4,1267.8,True,False,high
CCCCCCCCSSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCSSCCCCCCCC)CC1,-0.06675749917807063,0.13395167588608403,H4_AEPZ,ester,T18_SS_C8,3,1211.1,True,True,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCCCCC,-0.06890817754477205,0.36817140625752987,H7_MePr,amide,T7_C18,3,1058.8,False,False,high
CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,-0.07139982171928747,0.20500121903821505,H17_CHDA,ester,T2_C8,4,851.3,False,False,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,-0.07249003416328896,0.24924193483358187,H6_DAP,ester,T19_estC8,4,1267.8,True,False,high
CCOCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,-0.07313674330929934,0.18302403682119794,H8_AEEA,amide,T15_OC8,3,786.2,True,False,high
CCSCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC,-0.07389032148368817,0.21355057035863026,H5_bAE,amide,T14_thioC8,4,1077.8,True,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,-0.07413844972194764,0.22537472138248585,H6_DAP,ester,T17_SS_C6,4,1292.2,True,True,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC,-0.07421495970919396,0.13381516227247406,H8_AEEA,amide,T19_estC8,3,996.5,True,False,high
CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)CCN1CCN(CCO)CC1,-0.07437576312556148,0.30337364964551317,H9_PZE,amide,T2_C8,2,539.9,False,False,high
CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)C1CCCCC1N(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,-0.07497645939849033,0.1722320938926253,H17_CHDA,ester,T14_thioC8,4,1091.8,True,False,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)C1CCCCC1N(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,-0.07627018344589605,0.19649980621412422,H17_CHDA,amide,T15_OC8,4,1023.6,True,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(C)CC1,-0.07627360411443193,0.2131348764116119,H3_MPZ,ester,T12_linoleyl,2,784.3,False,False,high
CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,-0.07822128016555088,0.168234253557546,H17_CHDA,ester,T13_C9,4,907.4,False,False,high
CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)CCN1CCN(CCO)CC1,-0.07831526685745992,0.25502326065765296,H9_PZE,amide,T13_C9,2,567.9,False,False,high
CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(C)C,-0.08021833646764488,0.31532486159889833,H1_DMAEA,ester,T7_C18,2,737.3,False,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCC(=O)NCCCCCC(=O)OCCCCCCCC,-0.08170798056189732,0.1496941297858844,H8_AEEA,amide,T20_estBr,3,996.5,True,False,high
CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)CCN1CCN(CCO)CC1,-0.08232825947447484,0.2443353860676086,H9_PZE,amide,T14_thioC8,2,660.1,True,False,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(C)CC1,-0.08467766781166676,0.2155823862744023,H3_MPZ,ester,T11_oleyl,2,788.3,False,False,high
CCCCCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN1CCN(C)CC1,-0.0852207936955555,0.2416138862019614,H3_MPZ,amide,T7_C18,2,790.4,False,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)CCN1CCN(CCC(=O)OCCCCCCCCOCC)CC1,-0.08768489256473574,0.17625030352408477,H4_AEPZ,ester,T15_OC8,3,814.2,True,False,high
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN1CCN(CCC(=O)OCCCCCCCCCCCC)CC1,-0.0894335087804671,0.10806527173433776,H4_AEPZ,ester,T4_C12,3,850.4,False,False,high
CCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC,-0.08952463992008568,0.20042532811815877,H8_AEEA,ester,T1_C6,3,572.8,False,False,high
CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCN1CCN(C)CC1,-0.09027710919536953,0.23830676306599058,H3_MPZ,ester,T6_C16,2,736.2,False,False,high
CCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,-0.09095288069325301,0.15232338481592003,H8_AEEA,amide,T16_C11,3,780.3,False,False,high
CCCCCCOC(=O)CCN(CCC(=O)OCCCCCC)CCN1CCN(CCO)CC1,-0.09292227877894961,0.2998342912394909,H9_PZE,ester,T1_C6,2,485.7,False,False,high
CCCCCCCC/C=C\C/C=C\CCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC)CCC(=O)OCCCCC/C=C\C/C=C\CCCCCCCC,-0.09396446756876861,0.30741039744755105,H7_MePr,ester,T12_linoleyl,3,1049.7,False,False,high
CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)CCN(CCO)CCO,-0.09586842933375941,0.3538725120257617,H15_bHEAEA,ester,T10_C12i,2,657.0,False,False,high
CCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC,-0.09603084830707818,0.2684349433095756,H5_bAE,amide,T2_C8,4,837.3,False,False,high
CCOCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCOCC)CCN1CCN(CCO)CC1,-0.09817704130493841,0.23503807492544723,H9_PZE,amide,T15_OC8,2,628.0,True,False,high
CCCCCCCC/C=C\C/C=C\CCCCCNC(=O)CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CCN1CCN(CCC(=O)NCCCCC/C=C\C/C=C\CCCCCCCC)CC1,-0.09830196971598112,0.30018187647257205,H4_AEPZ,amide,T12_linoleyl,3,1087.8,False,False,high
CCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCC)CCC(=O)NCCCCCCCCC,-0.09844116830082654,0.07802388266259709,H12_TRIS,amide,T13_C9,4,909.4,False,False,high
CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)CCN1CCN(CCO)CC1,-0.10005281208580478,0.2412646083731942,H9_PZE,amide,T17_SS_C6,2,780.3,True,True,high
CCSCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCSCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCSCC)CCC(=O)NCCCCCCCCSCC,-0.10172674489789424,0.0880449367228038,H12_TRIS,amide,T14_thioC8,4,1093.8,True,False,high
CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.10498432633278332,0.22055645112023547,H9_PZE,amide,T3_C10,2,596.0,False,False,high
CC(C)CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC(C)C)Cc1ccc(CN(CCC(=O)NCCCCCCCCCCC(C)C)CCC(=O)NCCCCCCCCCCC(C)C)cc1,-0.10509603249136575,0.25859681378699434,H13_MXA,amide,T10_C12i,4,1149.9,False,False,high
CCCCCCSSCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC,-0.1091687362411637,0.23374067979283922,H5_bAE,amide,T17_SS_C6,4,1318.3,True,True,high
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCC/C=C\CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CCCCCCCC,-0.11103937911554299,0.2491589442525332,H7_MePr,ester,T11_oleyl,3,1055.8,False,False,high
CC(C)CCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCC(C)C)CCC(=O)OCCCCCCCCCCC(C)C)CCC(=O)OCCCCCCCCCCC(C)C,-0.11638816577096586,0.3483891658269568,H5_bAE,ester,T10_C12i,4,1121.8,False,False,high
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CCN1CCN(CCC(=O)NCCCCCCCC/C=C\CCCCCCCC)CC1,-0.11781081277533553,0.268633247215852,H4_AEPZ,amide,T11_oleyl,3,1093.9,False,False,high
CC(C)CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC(C)C)CC(CO)(CO)N(CCC(=O)OCCCCCCCCCCC(C)C)CCC(=O)OCCCCCCCCCCC(C)C,-0.11794103717650017,0.280529958337034,H12_TRIS,ester,T10_C12i,4,1137.8,False,False,high
CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)CCN1CCN(CCO)CC1,-0.11830138944265753,0.23589297061375974,H9_PZE,ester,T2_C8,2,541.8,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCSSCCCCCC)CCC(=O)OCCCCCCSSCCCCCC,-0.12014250867703136,0.17269413182455232,H17_CHDA,ester,T17_SS_C6,4,1332.3,True,True,high
CCCCCCNC(=O)CCN(CCC(=O)NCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCC)CCC(=O)NCCCCCC,-0.12132580542839855,0.17894739863373146,H12_TRIS,amide,T1_C6,4,741.1,False,False,high
CCCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC,-0.12188005787109182,0.1909197843094587,H5_bAE,amide,T3_C10,4,949.5,False,False,high
CCCCCCCCOC(=O)CCCCCOC(=O)CCN(CCC(=O)OCCCCCC(=O)OCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCC(=O)OCCCCCCCC)CCC(=O)OCCCCCC(=O)OCCCCCCCC,-0.12195507234777739,0.19332415302266132,H17_CHDA,ester,T20_estBr,4,1307.9,True,False,high
CCOCCCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC)CCC(=O)NCCCCCCCCOCC,-0.12212493416645091,0.21029180609841344,H5_bAE,amide,T15_OC8,4,1013.5,True,False,high
CCCCCCCCSSCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCSSCCCCCCCC)CCC(=O)NCCCCCCCCSSCCCCCCCC,-0.1222434311407015,0.15791389740063658,H8_AEEA,amide,T18_SS_C8,3,1183.1,True,True,high
CCCCCCOC(=O)CCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC(=O)OCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCC(=O)OCCCCCC)CCC(=O)OCCCCCCCC(=O)OCCCCCC,-0.12289330632760165,0.17914154324304143,H17_CHDA,ester,T19_estC8,4,1307.9,True,False,high
CCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,-0.12336778824503299,0.1314958852087748,H8_AEEA,ester,T13_C9,3,699.1,False,False,high
CCSCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCSCC)CCC(=O)OCCCCCCCCSCC,-0.12417394896538769,0.13419203544558986,H8_AEEA,ester,T14_thioC8,3,837.4,True,False,high
CCSCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCSCC)CCN1CCN(CCO)CC1,-0.12424002824493918,0.20483648693249626,H9_PZE,ester,T14_thioC8,2,662.1,True,False,high
CCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,-0.12437125739131524,0.1511158585641116,H8_AEEA,ester,T2_C8,3,657.0,False,False,high
CCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCCCC)CCC(=O)NCCCCCCCCCC,-0.12440164861486394,0.055284247071423355,H12_TRIS,amide,T3_C10,4,965.5,False,False,high
CCCCCCSSCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCSSCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCSSCCCCCC)CCC(=O)NCCCCCCSSCCCCCC,-0.12510305196776925,0.09482342932985248,H12_TRIS,amide,T17_SS_C6,4,1334.3,True,True,high
CCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCC)CCN1CCN(CCO)CC1,-0.1252735171786314,0.2077020654557107,H9_PZE,ester,T13_C9,2,569.9,False,False,high
CCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC)CC(CO)(CO)N(CCC(=O)NCCCCCCCC)CCC(=O)NCCCCCCCC,-0.12784675547971647,0.149161449383491,H12_TRIS,amide,T2_C8,4,853.3,False,False,high
CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)C1CCCCC1N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,-0.12813939484141307,0.1424188175518669,H17_CHDA,ester,T3_C10,4,963.5,False,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCOCCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCC(=O)NCCCCCCCC(=O)OCCCCCC,-0.12826993268204293,0.17024107865264076,H5_bAE,amide,T19_estC8,4,1293.9,True,False,high
CCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,-0.13098878168977238,0.33912068992428834,H6_DAP,ester,T16_C11,4,979.6,False,False,high
CCCCCCOC(=O)CCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCC(=O)OCCCCCC)CCN1CCN(CCO)CC1,-0.13103500887536598,0.21238344815056576,H9_PZE,amide,T19_estC8,2,768.1,True,False,high
CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN1CCN(CCO)CC1,-0.1313043232604464,0.18649740182302296,H9_PZE,amide,T16_C11,2,624.0,False,False,high
CCCCCCCCOC(=O)CCCCCNC(=O)CCN(CCC(=O)NCCCCCC(=O)OCCCCCCCC)CCN1CCN(CCO)CC1,-0.13672869522522474,0.20156650021415923,H9_PZE,amide,T20_estBr,2,768.1,True,False,high
CCOCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCOCC)CCN1CCN(CCO)CC1,-0.13918665043723483,0.18678547026248166,H9_PZE,ester,T15_OC8,2,629.9,True,False,high
CCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.1399230362271938,0.16311660802323502,H8_AEEA,amide,T4_C12,3,822.4,False,False,high
CCCCCCSSCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCSSCCCCCC)CCN1CCN(CCO)CC1,-0.14135453206844367,0.2021324150248808,H9_PZE,ester,T17_SS_C6,2,782.3,True,True,high
